quotes,authors,categories
"The propensity to truck, barter and exchange one thing for another is common to all men, and to be found in no other race of animals.",Adam Smith,Finance
"For those of us in the financial world, Black Friday has a strong negative connotation, referring to a stock market catastrophe.",Mark Skousen,Finance
"I am favor of cutting taxes under any circumstances and for any excuse, for any reason, whenever it's possible.",Milton Friedman,Finance
You only need to make one big score in finance to be a hero forever.,Merton Miller,Finance
Under capitalism each individual engages in economic planning.,George Reisman,Finance
"Gold and silver, like other commodities, have an intrinsic value, which is not arbitrary, but is dependent on their scarcity, the quantity of labour bestowed in procuring them, and the value of the capital employed in the mines which produce them.",David Ricardo,Finance
"A lot of the time we think finances are immediately linked to experience, opportunities, image, and all sorts of important things that can progress us in life. Sometimes they're not. Finances can be completely irrelevant if you allow yourself to feel like things are going well.",Natalia Kills,Finance
"Thirty to 40 years ago, most financial decisions were fairly simple.",Scott Cook,Finance
"We all know that Americans love their statistics - in sport, obviously. And in finance too.",Evan Davis,Finance
The price of every thing rises and falls from time to time and place to place; and with every such change the purchasing power of money changes so far as that thing goes.,Alfred Marshall,Finance
"When you print money, the money does not flow evenly into the economic system. It stays essentially in the financial service industry and among people that have access to these funds, mostly well-to-do people. It does not go to the worker.",Marc Faber,Finance
The number-one job of the hedge-fund manager is not to make sure that you can retire with a smile on your face - it's for him to retire with a smile on his face.,Mark Cuban,Finance
Your net worth to the world is usually determined by what remains after your bad habits are subtracted from your good ones.,Benjamin Franklin,Finance
"Finance, like time, devours its own children.",Honore de Balzac,Finance
Finance is wholly different from the rest the economy.,Alan Greenspan,Finance
"Wealth is not without its advantages and the case to the contrary, although it has often been made, has never proved widely persuasive.",John Kenneth Galbraith,Finance
"I've always supported myself. I like the sense of knowing exactly where I stand financially, but there is a side of me that longs for a knight in shining armor.",Barbara Feldon,Finance
"This time, instead of moving oceans and healing planets, let's get our bills in order and pay down the debt so we control our own future.",Artur Davis,Finance
"We had a booming stock market in 1929 and then went into the world's greatest depression. We have a booming stock market in 1999. Will the bubble somehow burst, and then we enter depression? Well, some things are not different.",Jeffrey Sachs,Finance
Wall Street has too much wealth and political power.,Charlie Munger,Finance
It is incumbent upon each of us to improve spending and savings practices to ensure our own individual financial security and preserve the collective economic well-being of our great society.,Ron Lewis,Finance
"Today, if you look at financial systems around the globe, more than half the population of the world - out of six billion people, more than three billion - do not qualify to take out a loan from a bank. This is a shame.",Muhammad Yunus,Finance
"We've never been people that go around and confront people that have been financially successful and say, 'We hate you. We envy you because of how well you're doing.'",Marco Rubio,Finance
Any informed borrower is simply less vulnerable to fraud and abuse.,Alan Greenspan,Finance
"If I had learned more about business ahead of time, I would have been shaped into believing that it was only about finances and quality management.",Anita Roddick,Finance
I'm a big advocate of financial intelligence.,Daymond John,Finance
"We've taken the view that if the rest of the world would democratize and create market economies, that would spread the benefits of prosperity around the world, and that it would enhance our own prosperity, and our own stability and security, as well.",Jeffrey Sachs,Finance
"The longer I go on, the more I am aware of the power of finance.",Justin Welby,Finance
Here's my gift-giving rule: Respect your current financial situation.,Suze Orman,Finance
The only way that we can reduce our financial dependence on the inflow of funds from the rest of the world is to reduce our trade deficit.,Martin Feldstein,Finance
"I wasn't a financial pro, and I paid the price.",Ruth Handler,Finance
"My finances have been decimated by a group of people, such as my ex-attorney, my ex-business manager, and an estate planner, specifically. And they have conspired together to - to co-op my corporations, put in trustees without my knowledge.",Randy Quaid,Finance
"My father, being a Scotsman, taught me to look after finances. I'm shrewd. Some people may call me tight.",Rod Stewart,Finance
Most women outlive their spouses. Divorce remains at record rates. It's important for a woman to be able to control her finances.,Maria Bartiromo,Finance
"Money was never a big motivation for me, except as a way to keep score. The real excitement is playing the game.",Donald Trump,Finance
Show people tend to treat their finances like their dentistry. They assume the man handling it knows what he is doing.,Dick Cavett,Finance
To beat the market you'll have to invest serious bucks to dig up information no one else has yet.,Merton Miller,Finance
"Landing a million-dollar investment for your startup is exhilarating. But as big as that number sounds, it doesn't go far. Many startups just getting off the ground won't have a CFO to monitor finances. It doesn't take much for spending to spiral out of control.",Ryan Holmes,Finance
You don't want to have so much money going toward your mortgage every month that you can't enjoy life or take care of your other financial responsibilities.,Dave Ramsey,Finance
"Bitcoin is absolutely the Wild West of finance, and thank goodness. It represents a whole legion of adventurers and entrepreneurs, of risk takers, inventors, and problem solvers. It is the frontier. Huge amounts of wealth will be created and destroyed as this new landscape is mapped out.",Erik Voorhees,Finance
"Finance is not merely about making money. It's about achieving our deep goals and protecting the fruits of our labor. It's about stewardship and, therefore, about achieving the good society.",Robert J. Shiller,Finance
"In almost every profession - whether it's law or journalism, finance or medicine or academia or running a small business - people rely on confidential communications to do their jobs. We count on the space of trust that confidentiality provides. When someone breaches that trust, we are all worse off for it.",Hillary Clinton,Finance
Finance is a gun. Politics is knowing when to pull the trigger.,Mario Puzo,Finance
"My mother works in a bank, and my dad is the head of my management team and also works in finance.",Henry Cavill,Finance
"Money is the probably the most successful story ever told. It has no objective value... but then you have these master storytellers: the big bankers, the finance ministers... and they come, and they tell a very convincing story.",Yuval Noah Harari,Finance
"It is usually people in the money business, finance, and international trade that are really rich.",Robin Leach,Finance
"In constant pursuit of money to finance campaigns, the political system is simply unable to function. Its deliberative powers are paralyzed.",John Rawls,Finance
"When you're building a company, you need to continually strengthen every component - finance, strategic partnerships, executive team, and relationships with every last constituency.",Michael J. Saylor,Finance
"I am a graduate in business management with specialisation in finance, and I love accounts!",Tena Desae,Finance
I believe there's tremendous value in having a Supreme Court with a diverse set of experiences - especially when we're dealing with issues that range from our intimate relationships to how we finance campaigns.,Cory Booker,Finance
"I get unhappy doing things that I'm not passionate about. Because I feel like I'm squandering this incredible gift I've been given to finance films. As soon as my name alone was enough to make this happen, I vowed to myself that I was going to work with directors who were changing cinema, doing something important, you know?",Leonardo DiCaprio,Finance
"If a woman makes a unilateral decision to bring pregnancy to term, and the biological father does not, and cannot, share in this decision, he should not be liable for 21 years of support... autonomous women making independent decisions about their lives should not expect men to finance their choice.",Karen DeCrow,Finance
The single most important personal finance decision you make is your career.,Sal Khan,Finance
"Banks were once places to hold money and were very careful in lending to finance families as they built a future - bought homes, bought cars, took out student loans.",Elizabeth Warren,Finance
"Philanthropy is all about sharing. If there's an opportunity to collaborate, we will. Collaborating just for finance is pointless. It has to be like a business collaboration.",Roshni Nadar,Finance
"People in all walks of life, and especially business, do not want to experience the collapse of cities like New York along with global finance and economy in chaos, but this is what business faces if we continue to attribute climate change to fossil fuels alone.",Allan Savory,Finance
"As a company, we have to be very transparent. We are in a business very related to finance, and I want this company to last long, and I want this company to be audited by everyone.",Jack Ma,Finance
"The monarchy is foremost a business, and it's important to them that the British public continue to finance the excessive luxurious lifestyles of the now quite enormous, wasteful and useless 'royal' family. I find it very sad.",Morrissey,Finance
"I have a saying: There are no brave old people in finance. Because if you're brave, you mostly get destroyed in your 30s and 40s. If you make it to your 50s and 60s and you're still prospering, you have a very good sense of how to avoid problems and when to be conservative or aggressive with your investments.",Stephen A. Schwarzman,Finance
