quotes,authors,categories
We cannot live being obsessed with what other people think about us. It's impossible to live like that. Not even God managed to please the entire world.,Cristiano Ronaldo,God
"I am still far from being what I want to be, but with God's help I shall succeed.",Vincent Van Gogh,God
"If you are caught on a golf course during a storm and are afraid of lightning, hold up a 1-iron. Not even God can hit a 1-iron.",Lee Trevino,God
I have not lost faith in God. I have moments of anger and protest. Sometimes I've been closer to him for that reason.,Elie Wiesel,God
"After women, flowers are the most lovely thing God has given the world.",Christian Dior,God
"I am having so much fun performing, I feel almost guilty. I think, my God, I hope no one comes and busts me for this.",David Crosby,God
You never know God is all you need until God is all you have.,Rick Warren,God
I do believe in God. But you won't find me visiting temples every now and then. I believe in self-realization. Peace of mind matters a lot to me. What's the point in doing something just for the sake of it? I'd rather do something I like doing as long as I'm being true to myself.,Virat Kohli,God
"If you have men who will exclude any of God's creatures from the shelter of compassion and pity, you will have men who will deal likewise with their fellow men.",Francis of Assisi,God
"You don't look out there for God, something in the sky, you look in you.",Alan Watts,God
"You can either be a host to God, or a hostage to your ego. It's your call.",Wayne Dyer,God
"I love to think of nature as an unlimited broadcasting station, through which God speaks to us every hour, if we will only tune in.",George Washington Carver,God
"I would rather die than do something which I know to be a sin, or to be against God's will.",Joan of Arc,God
"I have a fundamental belief in the Bible as the Word of God, written by those who were inspired. I study the Bible daily.",Isaac Newton,God
"God does not begin by asking our ability, only our availability, and if we prove our dependability, He will increase our capability.",Neal A. Maxwell,God
"I bade adieu to mechanical inventions, determined to devote the rest of my life to the study of the inventions of God.",John Muir,God
"The straight line belongs to men, the curved one to God.",Antoni Gaudi,God
"Keep your nose out the sky, keep your heart to god, and keep your face to the raising sun.",Kanye West,God
We cannot embrace God's forgiveness if we are so busy clinging to past wounds and nursing old grudges.,T. D. Jakes,God
"We all have different things that we go through in our everyday life, and it's really important to know just at the end of the day, it doesn't matter what you face, you know, that you're going to win at the end of the day. You got to believe in yourself. You got to believe in God, know that He's going to get you through it.",Kelly Rowland,God
"I think that the greatest gift God ever gave man is not the gift of sight but the gift of vision. Sight is a function of the eyes, but vision is a function of the heart.",Myles Munroe,God
God is in the details.,Ludwig Mies van der Rohe,God
Let us raise a standard to which the wise and honest can repair; the rest is in the hands of God.,George Washington,God
"God made the country, and man made the town.",William Cowper,God
Faith is deliberate confidence in the character of God whose ways you may not understand at the time.,Oswald Chambers,God
I'd describe myself as a Christian who doesn't believe in God.,Helen Mirren,God
