quotes,authors,categories
"As long as men are free to ask what they must, free to say what they think, free to think what they will, freedom can never be lost and science can never regress.",Marcel Proust,Freedom
Freedom granted only when it is known beforehand that its effects will be beneficial is not freedom.,Friedrich August von Hayek,Freedom
"The only freedom which deserves the name is that of pursuing our own good, in our own way, so long as we do not attempt to deprive others of theirs, or impede their efforts to obtain it.",John Stuart Mill,Freedom
I wish that every human life might be pure transparent freedom.,Simone de Beauvoir,Freedom
The truth is I love being alive. And I love feeling free. So if I can't have those things then I feel like a caged animal and I'd rather not be in a cage. I'd rather be dead. And it's real simple. And I think it's not that uncommon.,Angelina Jolie,Freedom
"I chose America as my home because I value freedom and democracy, civil liberties and an open society.",George Soros,Freedom
"As human beings, we are endowed with freedom of choice, and we cannot shuffle off our responsibility upon the shoulders of God or nature. We must shoulder it ourselves. It is our responsibility.",Arnold J. Toynbee,Freedom
Free speech carries with it some freedom to listen.,Warren E. Burger,Freedom
I think I have a right to live my life the way I like.,Malala Yousafzai,Freedom
"What is freedom of expression? Without the freedom to offend, it ceases to exist.",Salman Rushdie,Freedom
None who have always been free can understand the terrible fascinating power of the hope of freedom to those who are not free.,Pearl S. Buck,Freedom
"I believe in freedom of speech, but I believe we should also have the right to comment on freedom of speech.",Stockwell Day,Freedom
"I need this wild life, this freedom.",Zane Grey,Freedom
The right to be let alone is indeed the beginning of all freedoms.,William O. Douglas,Freedom
Freedom is absolutely necessary for the progress in science and the liberal arts.,Baruch Spinoza,Freedom
"In America, through pressure of conformity, there is freedom of choice, but nothing to choose from.",Peter Ustinov,Freedom
Freedom is contagious. That's why despots fear it so much.,Bill Owens,Freedom
It is harder to preserve than to obtain liberty.,John C. Calhoun,Freedom
You cannot parcel out freedom in pieces because freedom is all or nothing.,Tertullian,Freedom
"For to be free is not merely to cast off one's chains, but to live in a way that respects and enhances the freedom of others.",Nelson Mandela,Freedom
All theory is against freedom of the will; all experience for it.,Samuel Johnson,Freedom
"Whether in chains or in laurels, liberty knows nothing but victories.",Wendell Phillips,Freedom
"I'm a big advocate of freedom: freedom of speech, freedom of expression, freedom of thought.",Jimmy Wales,Freedom
"Coercion, after all, merely captures man. Freedom captivates him.",Robert McNamara,Freedom
"For in the end, freedom is a personal and lonely battle; and one faces down fears of today so that those of tomorrow might be engaged.",Alice Walker,Freedom
"Every man must have the right fearlessly to think independently and express his opinion about what he knows, what he has personally thought about and experienced, and not merely to express with slightly different variations the opinion which has been inculcated in him.",Mstislav Rostropovich,Freedom
Our freedom can be measured by the number of things we can walk away from.,Vernon Howard,Freedom
"What light is to the eyes - what air is to the lungs - what love is to the heart, liberty is to the soul of man.",Robert Green Ingersoll,Freedom
Man is not free unless government is limited.,Ronald Reagan,Freedom
"We will not waver; we will not tire; we will not falter, and we will not fail. Peace and Freedom will prevail.",George W. Bush,Freedom
Heresy is another word for freedom of thought.,Graham Greene,Freedom
We should favor innovation and freedom over regulation.,George Allen,Freedom
Liberty is worth paying for.,Jules Verne,Freedom
"At what point then is the approach of danger to be expected? I answer, if it ever reach us, it must spring up amongst us. It cannot come from abroad. If destruction be our lot, we must ourselves be its author and finisher. As a nation of freemen, we must live through all time, or die by suicide.",Abraham Lincoln,Freedom
Freedom is the only law which genius knows.,James Russell Lowell,Freedom
