quotes,authors,categories
And I remember going to the record studio and there was a park across the street and I'd see all the children playing and I would cry because it would make me sad that I would have to work instead.,Michael Jackson,Sad
"Experiencing sadness and anger can make you feel more creative, and by being creative, you can get beyond your pain or negativity.",Yoko Ono,Sad
"When sparrows build and the leaves break forth, My old sorrow wakes and cries.",Jean Ingelow,Sad
One should either be sad or joyful. Contentment is a warm sty for eaters and sleepers.,Eugene O'Neill,Sad
They say it's better to bury your sadness in a graveyard or garden that waits for the spring to wake from its sleep and burst into green.,Conor Oberst,Sad
"Sad people dislike the happy, and the happy the sad; the quick thinking the sedate, and the careless the busy and industrious.",Horace,Sad
"My father's death, my move, and my frightening and difficult delivery created a tremendous amount of stress, pain, and sadness for me. I was practically devastated beyond recovery.",Brooke Shields,Sad
The old know what they want; the young are sad and bewildered.,Logan Pearsall Smith,Sad
Tears are nature's lotion for the eyes. The eyes see better for being washed by them.,Christian Nestell Bovee,Sad
The display of grief makes more demands than grief itself. How few men are sad in their own company.,Lucius Annaeus Seneca,Sad
"You get used to sadness, growing up in the mountains, I guess.",Loretta Lynn,Sad
Delicious tears! The heart's own dew.,Letitia Elizabeth Landon,Sad
"Do not make best friends with a melancholy sad soul. They always are heavily loaded, and you must bear half.",Francois Fenelon,Sad
"I can see the humorous side of things and enjoy the fun when it comes; but look where I will, there seems to me always more sadness than joy in life.",Jerome K. Jerome,Sad
"People are sad. People are broke. People are worried about money, people are worried that they're not enough and not amounting to anything and they don't feel good about themselves. People have rough times, and everybody's pretending it's not true, and we need to break that veneer.",Eve Ensler,Sad
Your joys and sorrows. You can never tell them. You cheapen the inside of yourself if you do tell them.,Greta Garbo,Sad
"My parents' divorce left me with a lot of sadness and pain and acting, and especially humour, was my way of dealing with all that.",Jennifer Aniston,Sad
"It is one of the most saddening things in life that, try as we may, we can never be certain of making people happy, whereas we can almost always be certain of making them unhappy.",Thomas Huxley,Sad
Words are less needful to sorrow than to joy.,Helen Hunt Jackson,Sad
Sadness is but a wall between two gardens.,Khalil Gibran,Sad
"I love my past, I love my present. I am not ashamed of what I have had, and I am not sad because I no longer have it.",Sidonie Gabrielle Colette,Sad
"I was raised in an atmosphere of 'everything's fine.' But as I got older, I was like, 'Well no, everything's not fine. There is stuff that's sad.' I am a really sensitive person. I think I am too sensitive sometimes.",Ellen DeGeneres,Sad
The saddest thing that befalls a soul is when it loses faith in God and woman.,Alexander Smith,Sad
Our sweetest songs are those that tell of saddest thought.,Percy Bysshe Shelley,Sad
