quotes,authors,categories
Art is the most beautiful of all lies.,Claude Debussy,Art
"The highest art is always the most religious, and the greatest artist is always a devout person.",Abraham Lincoln,Art
Art is the triumph over chaos.,John Cheever,Art
"The artist is nothing without the gift, but the gift is nothing without work.",Emile Zola,Art
Art is the unceasing effort to compete with the beauty of flowers - and never succeeding.,Gian Carlo Menotti,Art
Are you really sure that a floor can't also be a ceiling?,M. C. Escher,Art
"Art is the stored honey of the human soul, gathered on wings of misery and travail.",Theodore Dreiser,Art
You can't do sketches enough. Sketch everything and keep your curiosity fresh.,John Singer Sargent,Art
Art is the daughter of freedom.,Friedrich Schiller,Art
What is art but a way of seeing?,Saul Bellow,Art
I don't want to be interesting. I want to be good.,Ludwig Mies van der Rohe,Art
"Art is the child of Nature; yes, her darling child, in whom we trace the features of the mother's face, her aspect and her attitude.",Beck,Art
A room hung with pictures is a room hung with thoughts.,Joshua Reynolds,Art
The goal of art was the vital expression of self.,Alfred Stieglitz,Art
Artists don't make objects. Artists make mythologies.,Anish Kapoor,Art
"Rationalism is the enemy of art, though necessary as a basis for architecture.",Arthur Erickson,Art
"If you do not breathe through writing, if you do not cry out in writing, or sing in writing, then don't write, because our culture has no use for it.",Anais Nin,Art
One's art goes as far and as deep as one's love goes.,Andrew Wyeth,Art
"I never called my work an 'art'. It's part of show business, the business of building entertainment.",Walt Disney,Art
"The artist's world is limitless. It can be found anywhere, far from where he lives or a few feet away. It is always on his doorstep.",Paul Strand,Art
"I've been called many names like perfectionist, difficult and obsessive. I think it takes obsession, takes searching for the details for any artist to be good.",Barbra Streisand,Art
Art evokes the mystery without which the world would not exist.,Rene Magritte,Art
A writer should write with his eyes and a painter paint with his ears.,Gertrude Stein,Art
"An artist's only concern is to shoot for some kind of perfection, and on his own terms, not anyone else's.",J. D. Salinger,Art
"The basis of art is truth, both in matter and in mode.",Flannery O'Connor,Art
The mission of art is to represent nature not to imitate her.,William Morris Hunt,Art
"I think you can leave the arts, superior or inferior, to the conscience of mankind.",William Butler Yeats,Art
Every production of an artist should be the expression of an adventure of his soul.,W. Somerset Maugham,Art
Paint the essential character of things.,Camille Pissarro,Art
Art is too serious to be taken seriously.,Ad Reinhardt,Art
What I wanted to do was to paint sunlight on the side of a house.,Edward Hopper,Art
Of what use were the arts if they were only the reproduction and the imitation of life?,Alfred de Vigny,Art
I cry out for order and find it only in art.,Helen Hayes,Art
"If you know somethin' well, you can always paint it but people would be better off buyin' chickens.",Grandma Moses,Art
"My attitude towards drawing is not necessarily about drawing. It's about making the best kind of image I can make, it's about talking as clearly as I can.",Jim Dine,Art
"The principles of true art is not to portray, but to evoke.",Jerzy Kosinski,Art
Great art is never produced for its own sake. It is too difficult to be worth the effort.,Robert Quillen,Art
Impressionism; it is the birth of Light in painting.,Robert Delaunay,Art
I think an artist's responsibility is more complex than people realize.,Jodie Foster,Art
My eyes were made to erase all that is ugly.,Raoul Dufy,Art
I don't understand it. Jack will spend any amount of money to buy votes but he balks at investing a thousand dollars in a beautiful painting.,Jackie Kennedy,Art
I rarely draw what I see. I draw what I feel in my body.,Barbara Hepworth,Art
Art is science made clear.,Wilson Mizner,Art
"To be an artist includes much; one must possess many gifts - absolute gifts - which have not been acquired by one's own effort. And, moreover, to succeed, the artist much possess the courageous soul.",Kate Chopin,Art
Abstract art: a product of the untalented sold by the unprincipled to the utterly bewildered.,Al Capp,Art
Art is a revolt against fate. All art is a revolt against man's fate.,Andre Malraux,Art
An artist is a dreamer consenting to dream of the actual world.,George Santayana,Art
Painting is just another way of keeping a diary.,Pablo Picasso,Art
"All art is dependent on technology because it's a human endeavour, so even when you're using charcoal on a wall or designed the proscenium arch, that's technology.",George Lucas,Art
Layer by layer art strips life bare.,Robert Musil,Art
"Art is an invention of aesthetics, which in turn is an invention of philosophers... What we call art is a game.",Octavio Paz,Art
My imagination can picture no fairer happiness than to continue living for art.,Clara Schumann,Art
My hand is the extension of the thinking process - the creative process.,Tadao Ando,Art
"Lesser artists borrow, great artists steal.",Igor Stravinsky,Art
That's the motivation of an artist - to seek attention of some kind.,James Taylor,Art
"Artists themselves are not confined, but their output is.",Robert Smithson,Art
The greatness of art is not to find what is common but what is unique.,Isaac Bashevis Singer,Art
All great art is born of the metropolis.,Ezra Pound,Art
"Art resides in the quality of doing, process is not magic.",Charles Eames,Art
Most art is fragile and some should be placed and never moved away.,Donald Judd,Art
"Be careful that you do not write or paint anything that is not your own, that you don't know in your own soul.",Emily Carr,Art
Great artists suffer for the people.,Marvin Gaye,Art
I don't think there's any artist of any value who doesn't doubt what they're doing.,Francis Ford Coppola,Art
"Art is parasitic on life, just as criticism is parasitic on art.",Harry S Truman,Art
Art is the most intense mode of individualism that the world has known.,Oscar Wilde,Art
"Every time a student walks past a really urgent, expressive piece of architecture that belongs to his college, it can help reassure him that he does have that mind, does have that soul.",Louis Kahn,Art
Art is like a border of flowers along the course of civilization.,Lincoln Steffens,Art
"Contrary to general belief, an artist is never ahead of his time but most people are far behind theirs.",Edgard Varese,Art
Love the art in yourself and not yourself in the art.,Constantin Stanislavski,Art
With color one obtains an energy that seems to stem from witchcraft.,Henri Matisse,Art
An artist is forced by others to paint out of his own free will.,Willem de Kooning,Art
The waking mind is the least serviceable in the arts.,Henry Miller,Art
"The artist belongs to his work, not the work to the artist.",Novalis,Art
Pictures deface walls more often than they decorate them.,William Wordsworth,Art
I never know what I'm going to put on the canvas. The canvas paints itself. I'm just the middleman.,Peter Max,Art
Modern art is what happens when painters stop looking at girls and persuade themselves that they have a better idea.,John Ciardi,Art
"No great artist ever sees things as they really are. If he did, he would cease to be an artist.",Oscar Wilde,Art
A man paints with his brains and not with his hands.,Michelangelo,Art
Religion and art spring from the same root and are close kin. Economics and art are strangers.,Nathaniel Hawthorne,Art
Art hurts. Art urges voyages - and it is easier to stay at home.,Gwendolyn Brooks,Art
There is nothing worse than a sharp image of a fuzzy concept.,Ansel Adams,Art
Painting is an infinitely minute part of my personality.,Salvador Dali,Art
Painting is self-discovery. Every good artist paints what he is.,Jackson Pollock,Art
Personality is everything in art and poetry.,Johann Wolfgang von Goethe,Art
"When I work, and in my art, I hold hands with God.",Robert Mapplethorpe,Art
Art is subject to arbitrary fashion.,Kary Mullis,Art
That's why people listen to music or look at paintings. To get in touch with that wholeness.,Corita Kent,Art
Pictures must not be too picturesque.,Ralph Waldo Emerson,Art
Rules and models destroy genius and art.,William Hazlitt,Art
"To me, photography is the simultaneous recognition, in a fraction of a second, of the significance of an event.",Henri Cartier-Bresson,Art
What marks the artist is his power to shape the material of pain we all have.,Lionel Trilling,Art
"It is through art, and through art only, that we can realise our perfection.",Oscar Wilde,Art
"Without freedom, no art; art lives only on the restraints it imposes on itself, and dies of all others.",Albert Camus,Art
A work of art has no importance whatever to society. It is only important to the individual.,Vladimir Nabokov,Art
Art is one thing that can go on mattering once it has stopped hurting.,Elizabeth Bowen,Art
"A sculptor is a person who is interested in the shape of things, a poet in words, a musician by sounds.",Henry Moore,Art
I am not strong on perfection.,Jasper Johns,Art
Painting and writing are solitary arts.,Conrad Hall,Art
There is only one valuable thing in art: the thing you cannot explain.,Georges Braque,Art
With an apple I will astonish Paris.,Paul Cezanne,Art
"The worse my drawings were, the more beautiful did the originals appear.",John James Audubon,Art
Insight is the first condition of Art.,George Henry Lewes,Art
We have art in order not to die of the truth.,Friedrich Nietzsche,Art
When I think of art I think of beauty. Beauty is the mystery of life. It is not in the eye it is in the mind. In our minds there is awareness of perfection.,Agnes Martin,Art
"Every artist dips his brush in his own soul, and paints his own nature into his pictures.",Henry Ward Beecher,Art
"Life is short, the art long.",Hippocrates,Art
"Color is my day-long obsession, joy and torment.",Claude Monet,Art
"Every other artist begins with a blank canvas, a piece of paper the photographer begins with the finished product.",Edward Steichen,Art
"The moment you cheat for the sake of beauty, you know you're an artist.",David Hockney,Art
I don't paint things. I only paint the difference between things.,Henri Matisse,Art
The task of art today is to bring chaos into order.,Theodor W. Adorno,Art
Murals in restaurants are on a par with the food in museums.,Peter De Vries,Art
Great art picks up where nature ends.,Marc Chagall,Art
"Art, like morality, consists in drawing the line somewhere.",Gilbert K. Chesterton,Art
"One must always draw, draw with the eyes, when one cannot draw with a pencil.",Balthus,Art
The artist's job is to be a witness to his time in history.,Robert Rauschenberg,Art
"Some painters transform the sun into a yellow spot, others transform a yellow spot into the sun.",Pablo Picasso,Art
To make us feel small in the right way is a function of art; men can only make us feel small in the wrong way.,E. M. Forster,Art
"The more horrifying this world becomes, the more art becomes abstract.",Ellen Key,Art
What art offers is space - a certain breathing room for the spirit.,John Updike,Art
The history of modern art is also the history of the progressive loss of art's audience. Art has increasingly become the concern of the artist and the bafflement of the public.,Paul Gauguin,Art
A painting that is well composed is half finished.,Pierre Bonnard,Art
"When I have a camera in my hand, I know no fear.",Alfred Eisenstaedt,Art
"Trifles make perfection, and perfection is no trifle.",Michelangelo,Art
"The negative is the equivalent of the composer's score, and the print the performance.",Ansel Adams,Art
"One eye sees, the other feels.",Paul Klee,Art
An empty canvas is a living wonder... far lovelier than certain pictures.,Wassily Kandinsky,Art
Every artist was first an amateur.,Ralph Waldo Emerson,Art
It may be that the deep necessity of art is the examination of self-deception.,Robert Motherwell,Art
My painting does not come from the easel.,Jackson Pollock,Art
An artist cannot speak about his art any more than a plant can discuss horticulture.,Jean Cocteau,Art
"The artist is a receptacle for emotions that come from all over the place: from the sky, from the earth, from a scrap of paper, from a passing shape, from a spider's web.",Pablo Picasso,Art
The mediator of the inexpressible is the work of art.,Johann Wolfgang von Goethe,Art
Painting is by nature a luminous language.,Robert Delaunay,Art
"Without art, the crudeness of reality would make the world unbearable.",George Bernard Shaw,Art
"A beautiful body perishes, but a work of art dies not.",Leonardo da Vinci,Art
Even a true artist does not always produce art.,Carroll O'Connor,Art
True art is characterized by an irresistible urge in the creative artist.,Albert Einstein,Art
A guilty conscience needs to confess. A work of art is a confession.,Albert Camus,Art
Artists who seek perfection in everything are those who cannot attain it in anything.,Gustave Flaubert,Art
Art begins with resistance - at the point where resistance is overcome. No human masterpiece has ever been created without great labor.,Andre Gide,Art
Fashion is only the attempt to realize art in living forms and social intercourse.,Francis Bacon,Art
Art is a step from what is obvious and well-known toward what is arcane and concealed.,Khalil Gibran,Art
"I had always planned to make a large painting of the early spring, when the first leaves are at the bottom of the trees, and they seem to float in space in a wonderful way. But the arrival of spring can't be done in one picture.",David Hockney,Art
Impressionism is the newspaper of the soul.,Henri Matisse,Art
I don't want life to imitate art. I want life to be art.,Ernst Fischer,Art
"I realize that protest paintings are not exactly in vogue, but I've done many.",Robert Indiana,Art
"Art is not what you see, but what you make others see.",Edgar Degas,Art
"I do not want art for a few any more than education for a few, or freedom for a few.",William Morris,Art
I choose a block of marble and chop off whatever I don't need.,Auguste Rodin,Art
The sculptor produces the beautiful statue by chipping away such parts of the marble block as are not needed - it is a process of elimination.,Elbert Hubbard,Art
"Art is not a study of positive reality, it is the seeking for ideal truth.",John Ruskin,Art
"Art is the right hand of Nature. The latter has only given us being, the former has made us men.",Friedrich Schiller,Art
The best artists know what to leave out.,Charles de Lint,Art
"All art is a struggle to be, in a particular sort of way, virtuous.",Iris Murdoch,Art
Artists live in unknown spaces and give themselves over to following something unknown.,Kiki Smith,Art
I like to pretend that my art has nothing to do with me.,Roy Lichtenstein,Art
"The principle of art is to pause, not bypass.",Jerzy Kosinski,Art
Mournful and yet grand is the destiny of the artist.,Franz Liszt,Art
"In art as in love, instinct is enough.",Anatole France,Art
Beauty in art is often nothing but ugliness subdued.,Jean Rostand,Art
The business of art is to reveal the relation between man and his environment.,D. H. Lawrence,Art
The history of art is the history of revivals.,Samuel Butler,Art
"To say that a work of art is good, but incomprehensible to the majority of men, is the same as saying of some kind of food that it is very good but that most people can't eat it.",Leo Tolstoy,Art
"It is not in life, but in art that self-fulfillment is to be found.",Wilson Mizner,Art
Art is man's expression of his joy in labor.,Henry Kissinger,Art
There hasn't been any art yet. Art is just beginning.,Constantin Brancusi,Art
Art is Art. Everything else is everything else.,Ad Reinhardt,Art
"When I judge art, I take my painting and put it next to a God made object like a tree or flower. If it clashes, it is not art.",Paul Cezanne,Art
The marble not yet carved can hold the form of every thought the greatest artist has.,Michelangelo,Art
The terrifying and edible beauty of Art Nouveau architecture.,Salvador Dali,Art
"In art, the hand can never execute anything higher than the heart can imagine.",Ralph Waldo Emerson,Art
"The modern artist is working with space and time, and expressing his feelings rather than illustrating.",Jackson Pollock,Art
"I'm afraid that if you look at a thing long enough, it loses all of its meaning.",Andy Warhol,Art
"Art produces ugly things which frequently become more beautiful with time. Fashion, on the other hand, produces beautiful things which always become ugly with time.",Jean Cocteau,Art
The worst state of affairs is when science begins to concern itself with art.,Paul Klee,Art
The arts are an even better barometer of what is happening in our world than the stock market or the debates in congress.,Hendrik Willem Van Loon,Art
If we could but paint with the hand what we see with the eye.,Honore de Balzac,Art
What I wish to show when I paint is the way I see things with my eyes and in my heart.,Raoul Dufy,Art
Immature artists imitate. Mature artists steal.,Lionel Trilling,Art
"In art, the obvious is a sin.",Edward Dmytryk,Art
A great artist is always before his time or behind it.,George Edward Moore,Art
It is after all the greatest art to limit and isolate oneself.,Johann Wolfgang von Goethe,Art
Art ought never to be considered except in its relations with its ideal beauty.,Alfred de Vigny,Art
Art is anything people do with distinction.,Louis Dudek,Art
"When artists make art, they shouldn't question whether it is permissible to do one thing or another.",Sol LeWitt,Art
Every creator painfully experiences the chasm between his inner vision and its ultimate expression.,Isaac Bashevis Singer,Art
Art is nature speeded up and God slowed down.,Malcolm de Chazal,Art
I see myself and many artists like me as the torchbearers through these dark ages.,John Zorn,Art
"Works of art, in my opinion, are the only objects in the material universe to possess internal order, and that is why, though I don't believe that only art matters, I do believe in Art for Art's sake.",E. M. Forster,Art
Drawing is like making an expressive gesture with the advantage of permanence.,Henri Matisse,Art
"Art requires philosophy, just as philosophy requires art. Otherwise, what would become of beauty?",Paul Gauguin,Art
"When I am finishing a picture, I hold some God-made object up to it - a rock, a flower, the branch of a tree or my hand - as a final test. If the painting stands up beside a thing man cannot make, the painting is authentic. If there's a clash between the two, it's bad art.",Marc Chagall,Art
"When that shutter clicks, anything else that can be done afterward is not worth consideration.",Edward Steichen,Art
"Draw your pleasure, paint your pleasure, and express your pleasure strongly.",Pierre Bonnard,Art
You begin with the possibilities of the material.,Robert Rauschenberg,Art
Great art is an instant arrested in eternity.,James Huneker,Art
"Where the spirit does not work with the hand, there is no art.",Leonardo da Vinci,Art
I am enough of an artist to draw freely upon my imagination.,Albert Einstein,Art
Art for art's sake is a philosophy of the well-fed.,Frank Lloyd Wright,Art
An artist is somebody who produces things that people don't need to have.,Andy Warhol,Art
"Wherever art appears, life disappears.",Robert Motherwell,Art
"Of all lies, art is the least untrue.",Gustave Flaubert,Art
Art! Who comprehends her? With whom can one consult concerning this great goddess?,Ludwig van Beethoven,Art
Lying in bed would be an altogether perfect and supreme experience if only one had a colored pencil long enough to draw on the ceiling.,Gilbert K. Chesterton,Art
"If you cannot learn to love real art, at least learn to hate sham art and reject it.",William Morris,Art
"Painting, n.: The art of protecting flat surfaces from the weather, and exposing them to the critic.",Ambrose Bierce,Art
"We are only beginning to learn what to say in a photograph. The world we live in is a succession of fleeting moments, any one of which might say something significant.",Alfred Eisenstaedt,Art
Art doesn't transform. It just plain forms.,Roy Lichtenstein,Art
A work of art that contains theories is like an object on which the price tag has been left.,Alexander Pope,Art
"I think of my peace paintings as one long poem, with each painting being a single stanza.",Robert Indiana,Art
Once an object has been incorporated in a picture it accepts a new destiny.,Georges Braque,Art
"An artist carries on throughout his life a mysterious, uninterrupted conversation with his public.",Maurice Chevalier,Art
Art in Nature is rhythmic and has a horror of constraint.,Robert Delaunay,Art
"The creative act lasts but a brief moment, a lightning instant of give-and-take, just long enough for you to level the camera and to trap the fleeting prey in your little box.",Henri Cartier-Bresson,Art
Ads are the cave art of the twentieth century.,Marshall McLuhan,Art
Not everybody trusts paintings but people believe photographs.,Ansel Adams,Art
Every good painter paints what he is.,Jackson Pollock,Art
"I decided on the spot that I would be an artist, and I assure you, it was no ordinary artist I had in mind.",Henry Ossawa Tanner,Art
"I've never really had a hobby, unless you count art, which the IRS once told me I had to declare as a hobby since I hadn't made money with it.",Laurie Anderson,Art
In art the best is good enough.,Johann Wolfgang von Goethe,Art
The artist produces for the liberation of his soul. It is his nature to create as it is the nature of water to run down the hill.,W. Somerset Maugham,Art
"Art has to move you and design does not, unless it's a good design for a bus.",David Hockney,Art
An original artist is unable to copy. So he has only to copy in order to be original.,Jean Cocteau,Art
Art depends on luck and talent.,Francis Ford Coppola,Art
Trying to force creativity is never good.,Sarah McLachlan,Art
I'm not gonna give the British Government the joy of keeping taxing me. They don't tax art. And all my cars are just a collection of art.,Jay Kay,Art
It is a mistake for a sculptor or a painter to speak or write very often about his job. It releases tension needed for his work.,Henry Moore,Art
"Time extracts various values from a painter's work. When these values are exhausted the pictures are forgotten, and the more a picture has to give, the greater it is.",Henri Matisse,Art
I was the least Pop of all the Pop artists.,Robert Indiana,Art
My paintings are not about what is seen. They are about what is known forever in the mind.,Agnes Martin,Art
A work of art is the unique result of a unique temperament.,Oscar Wilde,Art
"Summer is a great time to visit art museums, which offer the refreshing rinse of swimming pools - only instead of cool water, you immerse yourself in art.",Jerry Saltz,Art
Painting seems like some kind of peculiar miracle that I need to have again and again.,Philip Guston,Art
"When I make art, I think about its ability to connect with others, to bring them into the process.",Jim Hodges,Art
"The artist one day falls through a hole in the brambles, and from that moment he is following the dark rapids of an underground river which may sometimes flow so near to the surface that the laughing picnic parties are heard above.",Cyril Connolly,Art
To make pictures big is to make them more powerful.,Robert Mapplethorpe,Art
Every artist writes his own autobiography.,Havelock Ellis,Art
"My love of fine art increased - the more of it I saw, the more of it I wanted to see.",J. Paul Getty,Art
"It is art that makes life, makes interest, makes importance and I know of no substitute whatever for the force and beauty of its process.",Max Eastman,Art
Painting is the most magical of mediums. The transcendence is truly amazing to me every time I go to a museum and I see how somebody figured another way to rub colored dirt on a flat surface and make space where there is no space or make you think of a life experience.,Chuck Close,Art
"If a building becomes architecture, then it is art.",Arne Jacobsen,Art
Painting is a nail to which I fasten my ideas.,Georges Braque,Art
The vitality of a new movement in Art must be gauged by the fury it arouses.,Logan Pearsall Smith,Art
Vitality is radiated from exceptional art and architecture.,Arthur Erickson,Art
Art is pattern informed by sensibility.,Herbert Read,Art
"The writer, when he is also an artist, is someone who admits what others don't dare reveal.",Elia Kazan,Art
"In an artwork you're always looking for artistic decisions, so an ashtray is perfect. An ashtray has got life and death.",Damien Hirst,Art
The Japanese have a wonderful sense of design and a refinement in their art. They try to produce beautiful paintings with the minimum number of strokes.,David Rockefeller,Art
I paint with shapes.,Alexander Calder,Art
Art distills sensations and embodies it with enhanced meaning.,Miguel de Unamuno,Art
The true art of memory is the art of attention.,Samuel Johnson,Art
The supreme art of war is to subdue the enemy without fighting.,Sun Tzu,Art
Leadership is the art of getting someone else to do something you want done because he wants to do it.,Dwight D. Eisenhower,Art
It is the supreme art of the teacher to awaken joy in creative expression and knowledge.,Albert Einstein,Art
"Art is never finished, only abandoned.",Leonardo da Vinci,Art
Making money is art and working is art and good business is the best art.,Andy Warhol,Art
Life imitates art far more than art imitates Life.,Oscar Wilde,Art
Life is the art of drawing without an eraser.,John W. Gardner,Art
Beautiful music is the art of the prophets that can calm the agitations of the soul; it is one of the most magnificent and delightful presents God has given us.,Martin Luther,Art
The art of life is to know how to enjoy a little and to endure very much.,William Hazlitt,Art
"Youth is the gift of nature, but age is a work of art.",Stanislaw Jerzy Lec,Art
You use a glass mirror to see your face; you use works of art to see your soul.,George Bernard Shaw,Art
"You must not fight too often with one enemy, or you will teach him all your art of war.",Napoleon Bonaparte,Art
"Friendship is unnecessary, like philosophy, like art... It has no survival value; rather it is one of those things that give value to survival.",C. S. Lewis,Art
Art will never be able to exist without nature.,Pierre Bonnard,Art
No great art has ever been made without the artist having known danger.,Rainer Maria Rilke,Art
What is Art? It is the response of man's creative soul to the call of the Real.,Rabindranath Tagore,Art
All the art of living lies in a fine mingling of letting go and holding on.,Havelock Ellis,Art
"I have seen many storms in my life. Most storms have caught me by surprise, so I had to learn very quickly to look further and understand that I am not capable of controlling the weather, to exercise the art of patience and to respect the fury of nature.",Paulo Coelho,Art
Nature is the art of God.,Dante Alighieri,Art
"Be slow to fall into friendship; but when thou art in, continue firm and constant.",Socrates,Art
"All the world old is queer save thee and me, and even thou art a little queer.",Robert Owen,Art
"Politics is the art of looking for trouble, finding it everywhere, diagnosing it incorrectly and applying the wrong remedies.",Ernest Benn,Art
The art of communication is the language of leadership.,James Humes,Art
The art of writing is the art of discovering what you believe.,Gustave Flaubert,Art
"It's very important that we re-learn the art of resting and relaxing. Not only does it help prevent the onset of many illnesses that develop through chronic tension and worrying; it allows us to clear our minds, focus, and find creative solutions to problems.",Thich Nhat Hanh,Art
Sometimes being a friend means mastering the art of timing. There is a time for silence. A time to let go and allow people to hurl themselves into their own destiny. And a time to prepare to pick up the pieces when it's all over.,Octavia E. Butler,Art
The art of medicine consists in amusing the patient while nature cures the disease.,Voltaire,Art
Diplomacy is the art of saying 'Nice doggie' until you can find a rock.,Will Rogers,Art
"Well, Art is Art, isn't it? Still, on the other hand, water is water. And east is east and west is west and if you take cranberries and stew them like applesauce they taste much more like prunes than rhubarb does. Now you tell me what you know.",Groucho Marx,Art
