quotes,authors,categories
"I like intelligent women. When you go out, it shouldn't be a staring contest.",Frank Sinatra,Women
All women should know how to take care of children. Most of them will have a husband some day.,Franklin P. Jones,Women
"Women's Lib? Oh, I'm afraid it doesn't interest me one bit. I've been so liberated it hurts.",Lucille Ball,Women
"One can find women who have never had one love affair, but it is rare indeed to find any who have had only one.",Francois de La Rochefoucauld,Women
The test of civilization is its estimate of women.,George William Curtis,Women
Years ago women of my size were considered royalty.,Camryn Manheim,Women
The only really happy folk are married women and single men.,H. L. Mencken,Women
Women cannot complain about men anymore until they start getting better taste in them.,Bill Maher,Women
"Until Eve arrived, this was a man's world.",Richard Armour,Women
"I think today women are very scared to celebrate themselves, because then they just get labeled.",Charlize Theron,Women
People don't want to see women doing things they don't think women should do.,Joan Jett,Women
I think women are excellent social critics.,Laurie Anderson,Women
"I think God made a woman to be strong and not to be trampled under the feet of men. I've always felt this way because my mother was a very strong woman, without a husband.",Little Richard,Women
"I think that women just have a primeval instinct to make soup, which they will try to foist on anybody who looks like a likely candidate.",Dylan Moran,Women
Women get more unhappy the more they try to liberate themselves.,Brigitte Bardot,Women
"Women hate everything which strips off the tinsel of sentiment, and they are right, or it would rob them of their weapons.",Lord Byron,Women
"Being a sex symbol has to do with an attitude, not looks. Most men think it's looks, most women know otherwise.",Kathleen Turner,Women
A women who doesn't wear perfume has no future.,Coco Chanel,Women
"Women are made to be loved, not understood.",Oscar Wilde,Women
"In too many instances, the march to globalization has also meant the marginalization of women and girls. And that must change.",Hillary Clinton,Women
"When women are encouraged to be competitive, too many of them become disagreeable.",Benjamin Spock,Women
"When men reach their sixties and retire, they go to pieces. Women go right on cooking.",Gail Sheehy,Women
We're getting ready to take over the world. My group of girlfriends - we're renegades.,Lisa Bonet,Women
"In love, women are professionals, men are amateurs.",Francois Truffaut,Women
Women think with their whole bodies and they see things as a whole more than men do.,Dorothy Day,Women
The sight of women talking together has always made men uneasy; nowadays it means rank subversion.,Germaine Greer,Women
Women hear rhythm differently than men.,Elvis Costello,Women
Women need space and silence. We too quickly give away our energy. There's something about holding that richness.,Natalie Goldberg,Women
Honor your daughters. They are honorable.,Malala Yousafzai,Women
I believe women still face a glass ceiling that must be shattered.,Andrew Cuomo,Women
Women have simple tastes. They get pleasure out of the conversation of children in arms and men in love.,H. L. Mencken,Women
Plain women know more about men than beautiful women do.,Katharine Hepburn,Women
"It is easier for women to succeed in business, the arts, and politics in America than in Europe.",Hedy Lamarr,Women
"But, alas! what poor Woman is ever taught that she should have a higher Design than to get her a Husband?",Mary Astell,Women
Men mourn for what they have lost; women for what they ain't got.,Josh Billings,Women
"The term 'alpha female' originated in my field of animal behavior, but has acquired new meaning. It refers to women who are in charge, for example, by flirting and dating on their own terms. It is also used maliciously for a loud-mouthed, controlling woman who has no patience with deviating opinions.",Frans de Waal,Women
