quotes,authors,categories
"Wars are not paid for in wartime, the bill comes later.",Benjamin Franklin,War
The way to win an atomic war is to make certain it never starts.,Omar N. Bradley,War
"Everyone, when there's war in the air, learns to live in a new element: falsehood.",Jean Giraudoux,War
I do not believe that the men who served in uniform in Vietnam have been given the credit they deserve. It was a difficult war against an unorthodox enemy.,William Westmoreland,War
Once we have a war there is only one thing to do. It must be won. For defeat brings worse things than any that can ever happen in war.,Ernest Hemingway,War
"In my dreams I hear again the crash of guns, the rattle of musketry, the strange, mournful mutter of the battlefield.",Douglas MacArthur,War
War against a foreign country only happens when the moneyed classes think they are going to profit from it.,George Orwell,War
"Wars can be prevented just as surely as they can be provoked, and we who fail to prevent them, must share the guilt for the dead.",Omar N. Bradley,War
"Wars are not paid for in wartime, the bill comes later.",Benjamin Franklin,War
Once we have a war there is only one thing to do. It must be won. For defeat brings worse things than any that can ever happen in war.,Ernest Hemingway,War
I do not believe that the men who served in uniform in Vietnam have been given the credit they deserve. It was a difficult war against an unorthodox enemy.,William Westmoreland,War
"The war... was an unnecessary condition of affairs, and might have been avoided if forebearance and wisdom had been practiced on both sides.",Robert E. Lee,War
"The time to take counsel of your fears is before you make an important battle decision. That's the time to listen to every fear you can imagine! When you have collected all the facts and fears and made your decision, turn off all your fears and go ahead!",George S. Patton,War
"War... is harmful, not only to the conquered but to the conqueror.",Ludwig von Mises,War
"It was a requirement by the veterans to list the 57,000 names. We're reaching a time that we'll acknowledge the individual in a war on a national level.",Maya Lin,War
The release of atomic energy has not created a new problem. It has merely made more urgent the necessity of solving an existing one.,Albert Einstein,War
Wars are poor chisels for carving out peaceful tomorrows.,"Martin Luther King, Jr.",War
"Next to a lost battle, nothing is so sad as a battle that has been won.",Duke of Wellington,War
"Everyone, when there's war in the air, learns to live in a new element: falsehood.",Jean Giraudoux,War
But when will our leaders learn - war is not the answer.,Helen Thomas,War
"John Dalton's records, carefully preserved for a century, were destroyed during the World War II bombing of Manchester. It is not only the living who are killed in war.",Isaac Asimov,War
