quotes,authors,categories
I come from a profession which has suffered greatly because of the lack of civility. Lawyers treat each other poorly and it has come home to haunt them. The public will not tolerate a lack of civility.,James E. Rogers,Legal
"All the libel lawyers will tell you there's no libel any more, that everyone's given up.",Ian Hislop,Legal
We are led by lawyers who do not understand either technology or balance sheets.,Thomas Friedman,Legal
"I'm afraid I talk a lot, too much, perhaps. I should have been a lawyer or a college professor or a windy politician, though I'm glad I am not any of these.",Tom Glazer,Legal
"Part of the problem is there are people in Washington, D.C. in positions of power to whom the border is just a nuisance, and I think some of them believe that illegal immigration is a moral good. It is not. It undermines legal immigration.",John Kennedy,Legal
"You cannot have maternal health without reproductive health. And reproductive health includes contraception and family planning and access to legal, safe abortion.",Hillary Clinton,Legal
Never forget that everything Hitler did in Germany was legal.,"Martin Luther King, Jr.",Legal
"We educated, privileged lawyers have a professional and moral duty to represent the underrepresented in our society, to ensure that justice exists for all, both legal and economic justice.",Sonia Sotomayor,Legal
The keystone to justice is the belief that the legal system treats all fairly.,Janet Reno,Legal
"Rule-following, legal precedence, and political consistency are not more important than right, justice and plain common-sense.",W. E. B. Du Bois,Legal
"Today, corruption has won and justice has lost. I brought corruption cases in good faith involving powerful people, and the political and legal establishment blatantly covered up and retaliated by targeting my law license.",Andrew Thomas,Legal
"Potentially, a government is the most dangerous threat to man's rights: it holds a legal monopoly on the use of physical force against legally disarmed victims.",Ayn Rand,Legal
"The legal battle against segregation is won, but the community battle goes on.",Dorothy Day,Legal
"Well, when I think of steroids I think of an image. You have the advantage over someone, which is a form of cheating. I guess it wouldn't be right unless it was legal for everybody. Reason it's not legal for everybody is because it can hurt people seriously.",Evander Holyfield,Legal
"My ultimate goal is my son, and a lot of other kids, to not have to grow up the way I grew up. I just give them a different outlook on something. I want to let them know they can have this much fun by doing something legal like me rapping for instance.",Lil Baby,Legal
"Your legal career is but a means to an end, and... that end is building the kingdom of God.",Amy Coney Barrett,Legal
"If taxes are laid upon us in any shape without our having a legal representation where they are laid, are we not reduced from the character of free subjects to the miserable state of tributary slaves? We claim British rights not by charter only! We are born to them.",Samuel Adams,Legal
We need to remain a nation that doesn't just welcome but that celebrates legal immigrants who come here seeking to pursue the American Dream.,Ted Cruz,Legal
Anybody who thinks talk is cheap should get some legal advice.,Franklin P. Jones,Legal
"Insofar as international law is observed, it provides us with stability and order and with a means of predicting the behavior of those with whom we have reciprocal legal obligations.",J. William Fulbright,Legal
"Gambling is legal and betting is legal, for what I bet.",Michael Jordan,Legal
"The duty of government is to leave commerce to its own capital and credit as well as all other branches of business, protecting all in their legal pursuits, granting exclusive privileges to none.",Andrew Jackson,Legal
I think a child should be allowed to take his father's or mother's name at will on coming of age. Paternity is a legal fiction.,James Joyce,Legal
"I've always said that at the end of the day, on a legal issue, I think a wise old woman and a wise old man are going to reach the same conclusion.",Sandra Day O'Connor,Legal
A free and open Internet should not have to be weighed down by legal challenges - its dynamism is essential to our economy.,Anna Eshoo,Legal
"Socialism, reduced to its simplest legal and practical expression, means the complete discarding of the institution of private property by transforming it into public property, and the division of the resultant public income equally and indiscriminately among the entire population.",George Bernard Shaw,Legal
"We will have to accept a certain degree of legal immigration; that's globalisation... In the era of the smartphone, we cannot shut ourselves away... people know full well how we live in Europe.",Angela Merkel,Legal
"Any government in the world, when facing an armed rebellion, has a constitutional, legal, and moral obligation to resist these militants.",Omar al-Bashir,Legal
"The legal system is often a mystery, and we, its priests, preside over rituals baffling to everyday citizens.",Henry Miller,Legal
Legal aid is central to righting wrongs and rectifying injustice.,Sadiq Khan,Legal
There should not be a question of legal or illegal immigration. People came and immigrated to this country from the time of the Indians. No one's illegal. They should just be able to come.,Linda Ronstadt,Legal
"We must fix our broken immigration system. That means stopping illegal immigration. And it means welcoming properly vetted legal immigrants, regardless of their race or religion. Just like we have for centuries.",Nikki Haley,Legal
By the fulfillment of my legal and moral duty I think I have earned punishment just as little as the tens of thousands of dutiful German officials who have now been imprisoned only because they carried out their duties.,Wilhelm Frick,Legal
"Drones can be a highly effective way of dealing with high-priority targets, but they should not become the drug of choice for an administration that is afraid to use successful, legal and safe tactics of the past.",Jose Rodriguez,Legal
"Baseball is a game where a curve is an optical illusion, a screwball can be a pitch or a person, stealing is legal and you can spit anywhere you like except in the umpire's eye or on the ball.",James Patrick Murray,Legal
"Is not liberty the destruction of all despotism - including, of course, legal despotism?",Frederic Bastiat,Legal
"Legal discrimination between the sexes is, in almost every instance, founded on outmoded views of society and the pre-scientific beliefs about psychology and physiology. It is time to sweep away these relics of the past and set further generations free of them.",Shirley Chisholm,Legal
"Men's indignation, it seems, is more excited by legal wrong than by violent wrong; the first looks like being cheated by an equal, the second like being compelled by a superior.",Thucydides,Legal
"Love is moral even without legal marriage, but marriage is immoral without love.",Ellen Key,Legal
"I look forward to taking on issues regarding the Constitution, intellectual property, terrorism, and other legal and regulatory reforms.",Ron DeSantis,Legal
"I've led a school whose faculty and students examine and discuss and debate every aspect of our law and legal system. And what I've learned most is that no one has a monopoly on truth or wisdom. I've learned that we make progress by listening to each other, across every apparent political or ideological divide.",Elena Kagan,Legal
"As a lawyer and a former prosecutor, I know the limits of the power and authority of the president. I know what is legal and what is not.",Rodrigo Duterte,Legal
"In Psalm 72, Solomon prays for power and fame but he says the purpose of influence is to speak up for others and one is the immigrant. He doesn't delineate between legal and illegal.",Rick Warren,Legal
"Any new legal measures, or cooperative arrangements between government and companies meant to keep people from organizing violence or criminal actions, must not be carried out in ways that erode due process, rule of law and the protection of innocent citizens' political and civil rights.",Rebecca MacKinnon,Legal
"Hitler never abandoned the cloak of legality; he recognized the enormous psychological value of having the law on his side. Instead, he turned the law inside out and made illegality legal.",Robert Byrd,Legal
"Globalization is a great thing, but it needs a legal framework in which to blossom.",Loretta Napoleoni,Legal
We live in a welfare state society - one that is already bloated and overburdened. We cannot continue to absorb and support an endless stream of people who will inevitably need legal residents to subsidize their lives.,Charlie Kirk,Legal
"A primary motivation for introducing no-fault divorce was, in fact, to reduce perjury in the legal system.",Stephanie Coontz,Legal
I've always considered making it legal for Americans to import their prescription drugs a free-trade issue. Imports create competition and keep domestic industry more responsive to consumers.,Chuck Grassley,Legal
"When men are arrested without any legal basis and for political reasons, it's merely a routine, everyday occurrence in Russia, and hardly anyone has any sympathy.",Alexei Navalny,Legal
"Taiwan gives a lot of foreign aid to Costa Rica, so it looks like they are basically buying the right to fish, even though it's not legal.",Paul Watson,Legal
"I mean, in some cases with libel laws, you know, they can write things about people who have no course of action, because they can't afford to take legal action against them.",Elton John,Legal
"I respect, too, the fact that in our legal order it is for Congress and not the courts to write new laws. It is the role of judges to apply, not alter, the work of the people's representatives.",Neil Gorsuch,Legal
"I think the legal profession is getting somewhat corrupted. When it comes to lawyers, I think it's kind of a Catch-22. On one hand, there's so much process, procedure and mess caused by the legal profession. But on the other hand, the only way to sort through all that process, procedure and mess is through the legal profession.",Mike Leach,Legal
"The legal principle placing the burden of proof on accusers rather than the accused can be traced back to Second and Third Century Roman jurist, Julius Paulus Prudentissimus. Yet, this ancient concept, which forms the legal and moral cornerstone of the American judicial system, is quickly being undermined in the name of 'national security.'",Bob Barr,Legal
"I have spent all my life under a Communist regime, and I will tell you that a society without any objective legal scale is a terrible one indeed. But a society with no other scale but the legal one is not quite worthy of man either.",Aleksandr Solzhenitsyn,Legal
"I got some cash from agents. I've talked to the NCAA. I think that should be legal. I want some money, too; everybody else is making money. I want to go on dates. I want to go buy myself some new suits. I want to buy myself some new sneakers, and I paid the agents back.",Charles Barkley,Legal
"Don't get me wrong: I can and do waste time on the Internet with the best of them, but in some respects, I am an embarrassingly analog guy. I am not on Facebook. I write whole books on yellow legal pads. I do not own a cell phone.",Jonathan Dee,Legal
"In legal language, a covenant generally denotes an agreement between two or more parties. But in a religious context, a covenant is much more significant. It is a sacred promise with God. He fixes the terms.",Russell M. Nelson,Legal
"Torture is such a slippery slope; as soon as you allow a society or any legal system to do that, almost instantly you get a situation where people are being tortured for very trivial reasons.",Iain Banks,Legal
"There's more evidence of voter fraud in the 2020 election than there ever was of Russia collusion, so America is owed a legal examination of the election irregularities alleged by the Trump campaign.",Miranda Devine,Legal
"Coercion may prevent many transgressions; but it robs even actions which are legal of a part of their beauty. Freedom may lead to many transgressions, but it lends even to vices a less ignoble form.",Wilhelm von Humboldt,Legal
Always remember Rahm Emanuel and those of his ilk who are opposed to our fundamental civil right to keep and bear arms when you donate to NRA-ILA or the NRA Civil Rights Legal Defense Fund.,Wayne LaPierre,Legal
"The right of revolution, which tyrants, in mockery, accord to mankind, is no legal right under a government; it is only a natural right to overturn a government.",Lysander Spooner,Legal
The Gun Owner Privacy Act protects the right to keep and bear arms by preventing the Feds from collecting data to monitor and log gun ownership in America. This legislation will give Americans legal recourse and the ability to sue the Feds and collect damages for records illegally stored.,Marjorie Taylor Greene,Legal
A precedent provides legal authority for an action precisely because it occurred before.,Ari Melber,Legal
"I know how easy it is for one to stay well within moral, ethical, and legal bounds through the skillful use of words - and to thereby spin, sidestep, circumvent, or bend a truth completely out of shape. To that extent, we are all liars on numerous occasions.",Sidney Poitier,Legal
"I don't know why legal immigration even exists anymore when I can just put on some bronzer, get on a dingy boat, and just show up at the beaches of Sicily with the Koran in my hand.",Lauren Southern,Legal
"Felons are typically stripped of the very rights supposedly won in the civil rights movement, including the right to vote, the right to serve on juries, and the right to be free of legal discrimination in employment, housing, access to education, and public benefits. They're relegated to a permanent undercaste.",Michelle Alexander,Legal
"With respect to the legal justifications or the policies relating to the treatment of detainees, I was not aware of any issues on that or the legal memos that subsequently came out until the summer, sometime in 2004, when there started to be news reports on that.",Brett Kavanaugh,Legal
I do think there's a difference between what a religious leader says and does and what a public official or legislator does. But there's no question that a lot of our legal underpinnings find a good bit of their foundations in the Scriptures.,"Bob Casey, Jr.",Legal
"Above all, we must have great respect for these people who also suffer and who want to find their own way of correct living. On the other hand, to create a legal form of a kind of homosexual marriage, in reality, does not help these people.",Pope Benedict XVI,Legal
"The legal right of a taxpayer to decrease the amount of what otherwise would be his taxes, or altogether avoid them, by means which the law permits, cannot be doubted.",George Sutherland,Legal
"All women, and men of color - we were owned like tables and chairs. We spent a hundred years getting a legal identity as human beings. That's a big thing.",Gloria Steinem,Legal
"Though I don't personally believe that Bitcoin is true money, it should be perfectly legal, and there should be no restrictions on it; there should be no taxes on it.",Ron Paul,Legal
"The longer you remain silent, the longer you don't turn over documents, a presumption begins to build that you're withholding something. That's human nature. That may not be a legal presumption, but that's a common sense presumption.",Trey Gowdy,Legal
"With respect to the legal justifications or the policies relating to the treatment of detainees, I was not aware of any issues on that or the legal memos that subsequently came out until the summer, sometime in 2004, when there started to be news reports on that.",Brett Kavanaugh,Legal
I've always thought legal addictions are a great way to create a business. Starbucks is a wonderful example.,Nolan Bushnell,Legal
"It is not monogamy when there is one legal wife, and mistresses out of sight.",Annie Besant,Legal
"If an ordinary person parks outside another ordinary person's house for a week, it's considered stalking. If, however, that person is considered newsworthy, it's perfectly legal for paparazzi to do the same thing.",Vince Vaughn,Legal
"I write longhand on legal pads, about half at home and half in cafes. I drink a lot of water and eat a lot of raw carrots.",Daniel Handler,Legal
"Like all other law-abiding Americans, I fully support legal immigration.",Ted Nugent,Legal
You can't solve a problem as complex as inequality in one legal clause.,Theresa May,Legal
"All women, and men of color - we were owned like tables and chairs. We spent a hundred years getting a legal identity as human beings. That's a big thing.",Gloria Steinem,Legal
"Taiwan gives a lot of foreign aid to Costa Rica, so it looks like they are basically buying the right to fish, even though it's not legal.",Paul Watson,Legal
"There comes a time when a human being has to either face evil or admit to allowing it. Abortion is legal in the United States, but it should not be celebrated or used as a political tool. Viable babies are human beings.",Bill O'Reilly,Legal
"The acid test of any legal system is not the greatness or the grandeur of its ideal concepts, but whether, in fact, it is able to produce order and justice.",Lee Kuan Yew,Legal
"Yes, people need food and education. But one of the cornerstones of any society is a well-functioning legal system.",Cherie Blair,Legal
"Outside of the Constitution we have no legal authority more than private citizens, and within it we have only so much as that instrument gives us. This broad principle limits all our functions and applies to all subjects.",Andrew Johnson,Legal
"You win the modern financial-regulation game by filing the most motions, attending the most hearings, giving the most money to the most politicians and, above all, by keeping at it, day after day, year after fiscal year, until stealing is legal again.",Matt Taibbi,Legal
"Things happened there that I don't think are the finest hours for anybody, whether it was a journalist, the legal system or, in that case of the political system, who would say that was an example of when Washington worked best.",Rahm Emanuel,Legal
I think lawyers who engage in pro bono service to protect those who cannot help themselves are truly the heroes and the heroines of the legal profession.,Janet Reno,Legal
"I respect, too, the fact that in our legal order it is for Congress and not the courts to write new laws. It is the role of judges to apply, not alter, the work of the people's representatives.",Neil Gorsuch,Legal
"There is a fair amount of moderation on the site, not only for legal reasons, but for moral ones as well. We look out for bullying and just overall safety for the kids. It is a well-groomed site.",David Baszucki,Legal
"Do not ghettoize society by putting people into legal categories of gender, race, ethnicity, language, or other such characteristics.",Preston Manning,Legal
"I think the legal profession is getting somewhat corrupted. When it comes to lawyers, I think it's kind of a Catch-22. On one hand, there's so much process, procedure and mess caused by the legal profession. But on the other hand, the only way to sort through all that process, procedure and mess is through the legal profession.",Mike Leach,Legal
"I wouldn't say I'm against same-sex marriage. I believe in freedom and equality for all people. I believe that when it comes to gay marriage, that's a political and legal issue that has to be dealt with in that arena. I have privately held beliefs, but when it comes to that, it's properly placed in the political and legal arena.",Bernice King,Legal
"While I oppose the death penalty as a policy matter, in a legal culture in which we reserve the right to execute people for relatively routine street crimes, it seems quite absurd for the justice system to get squeamish about executing the operational masterminds of Sept. 11.",Benjamin Wittes,Legal
I think mistakes are the essence of science and law. It's impossible to conceive of either scientific progress or legal progress without understanding the important role of being wrong and of mistakes.,Alan Dershowitz,Legal
Some of the worst racist tragedies in history have been perfectly legal.,Kimberle Williams Crenshaw,Legal
A national legal organization is giving very serious thought to using The Betrayal of America as a legal basis for asking the House Judiciary Committee to institute impeachment proceedings against these five justices.,Vincent Bugliosi,Legal
"I didn't watch much television growing up, and before I did 'Boston Legal,' I had no understanding of what it was like for a viewer to look forward to finding out what was going to happen the next week.",James Spader,Legal
I never thought I would live long enough to see the legal profession change to the extent it has.,Constance Baker Motley,Legal
Concern for 'national security' has introduced unprecedented insecurity to living in the United States as a legal permanent resident.,Rashida Tlaib,Legal
"Yes, the state must intervene to prevent the exploitation of poor Indian women who are enticed or coerced into surrogacy, as well as to protect the rights of surrogate children. However, it should also be empathetic to individuals with alternative lifestyles who are well within their legal and human rights to demand access to surrogacy services.",Kapil Sibal,Legal
"It is already clear that, because of advances in technology, drones are going to play an increased role in warfare in the years ahead. It is therefore vital that the legal frameworks governing their use are robust and internationally recognised.",Douglas Alexander,Legal
No country could claim to be civilized if its legal system weren't available to everyone in it.,Sydney Pollack,Legal
"Judges cannot - nor should they try to - align our legal system with the Church's moral teaching whenever the two diverge. They should, however, conform their own behavior to the Church's standard.",Amy Coney Barrett,Legal
"The legal principle placing the burden of proof on accusers rather than the accused can be traced back to Second and Third Century Roman jurist, Julius Paulus Prudentissimus. Yet, this ancient concept, which forms the legal and moral cornerstone of the American judicial system, is quickly being undermined in the name of 'national security.'",Bob Barr,Legal
"Coercion may prevent many transgressions; but it robs even actions which are legal of a part of their beauty. Freedom may lead to many transgressions, but it lends even to vices a less ignoble form.",Wilhelm von Humboldt,Legal
Always remember Rahm Emanuel and those of his ilk who are opposed to our fundamental civil right to keep and bear arms when you donate to NRA-ILA or the NRA Civil Rights Legal Defense Fund.,Wayne LaPierre,Legal
"I look forward to taking on issues regarding the Constitution, intellectual property, terrorism, and other legal and regulatory reforms.",Ron DeSantis,Legal
"In Psalm 72, Solomon prays for power and fame but he says the purpose of influence is to speak up for others and one is the immigrant. He doesn't delineate between legal and illegal.",Rick Warren,Legal
"Slavery, if it can be legalized at all, can be legalized only by positive legislation. Natural law gives it no aid. Custom imparts to it no legal sanction.",Lysander Spooner,Legal
"There's a misconception about Barack Obama as a former constitutional law professor. First of all, there are plenty of professors who are 'legal relativists.' They tend to view legal principles as relative to whatever they're trying to achieve.",Jonathan Turley,Legal
It is essential to link enterprises on the basis of objective laws of a socialist economy and legal system.,Samora Machel,Legal
"Many of the concessions that leading Democrats seem willing to make - from cutting diversity visas to chipping away at family visas - would be made on the backs of black immigrants, people from Africa and the Caribbean who deserve these policies to remain intact as some of the few legal tools they have to immigrate to this country.",Opal Tometi,Legal
"We knew that if the photos of CIA officers conducting authorized EIT (enhanced interrogation techniques) ever got out, the difference between a legal, authorized, necessary, and safe program and the mindless actions of some MPs (military police) would be buried by the impact of the images.",Jose Rodriguez,Legal
"There's no legal protection for cyborgs. In 2010, I started the Cyborg Foundation to defend our rights. Cyborgs have been kicked out from several places because they are seen as a possible security threat. I've been kicked out from places such as Harrods, Casino Montecarlo, and many supermarkets.",Neil Harbisson,Legal
"Under current law volunteers who are not working with an official nonprofit organization are not covered by the Volunteer Protection Act. Therefore, there are absolutely no legal protections for the average American who wishes to volunteer.",Jon Porter,Legal
"Many foreclosed homes are neglected or abandoned, as legal proceedings or other factors delay their resale. Deteriorating or vacant properties can, in turn, directly affect the quality of life in a neighborhood, for example, by leading to increases in vandalism or crime.",Ben Bernanke,Legal
"I contend the state ought to do its thing and provide legal rights for all couples who want to be joined together for life. The church should bless unions that it sees fit to bless, and they should be called marriages.",Tony Campolo,Legal
"However, we do not lack anti-terrorist laws. I do not believe that the recent London bombs were the result of any deficiencies in our legal system.",Kenneth Clarke,Legal
I was studying to be a legal secretary when I was called to audition for 'Ken.',Kierston Wareing,Legal
There are a lot of Latinos who believe that allowing illegal immigrants to cut in front of the line ahead of those pursuing the legal path sends the wrong signal. The GOP needs to articulate that message respectfully but boldly.,Angela McGlowan,Legal
"I miss New York. I like the country and I like the people. However, the U.S. political and legal system is prone to overreaction.",Marc Rich,Legal
"Alcohol, tobacco, and pharmaceutical drugs are legal, but they can hurt a lot of people.",Ziggy Marley,Legal
The storm and stress period of women and the new social and psychological formations thereby entailed must indeed extend far into the twentieth century. This period of conflict will cease only when woman within and out of marriage shall have received legal equality with man.,Ellen Key,Legal
"Games of chance often involve some amount of skill; this does not make them legal. Good poker players often beat novices. But poker is still gambling, and running a poker room - or online casino - is illegal in New York.",Eric Schneiderman,Legal
"I don't know why legal immigration even exists anymore when I can just put on some bronzer, get on a dingy boat, and just show up at the beaches of Sicily with the Koran in my hand.",Lauren Southern,Legal
"The legal fight over climate change begins in the United States with the Clean Air Act Amendments of 1977. Under the Act, the E.P.A. is required to publish a list of 'stationary sources' of air pollution, of which the most important are power plants.",Charles C. Mann,Legal
I'm more married to Sandy now than when we were married with the legal document. We're still married as parents.,Bobby Darin,Legal
"The mental capacity of a person to make reasonable contracts, is the only criterion, by which to determine his legal capacity to make obligatory contracts. And his mental capacity to make reasonable contracts is certainly not to be determined by the fact that he is, or is not, twenty-one years of age.",Lysander Spooner,Legal
"In legal language, a covenant generally denotes an agreement between two or more parties. But in a religious context, a covenant is much more significant. It is a sacred promise with God. He fixes the terms.",Russell M. Nelson,Legal
Congressional overseers and the public must be given appropriate insight into government activities as well as their legal rationale to ensure America's values are being upheld and our interests advanced.,Dianne Feinstein,Legal
"I think we Americans, of all people, understand the importance of a good, legal, constitutional framework as the basis of political life.",Paul Bremer,Legal
Children must be considered in a divorce considered valuable pawns in the nasty legal and financial contest that is about to ensue.,P. J. O'Rourke,Legal
"In the Brown decision, the United States Supreme Court unanimously struck down the legal and moral footing of racially segregated public education in this country.",Bobby Scott,Legal
"Every non-political human grouping of whatever kind, legal, social, religious, economic or other becomes at last political if it creates an opposition deep enough to range men against one another as enemies.",Francis Parker Yockey,Legal
