quotes,authors,categories
The first principle of a free society is an untrammeled flow of words in an open forum.,Adlai Stevenson I,Society
You can't make up anything anymore. The world itself is a satire. All you're doing is recording it.,Art Buchwald,Society
Today the world changes so quickly that in growing up we take leave not just of youth but of the world we were young in.,Peter Medawar,Society
To give aid to every poor man is far beyond the reach and power of every man. Care of the poor is incumbent on society as a whole.,Baruch Spinoza,Society
I should tie myself to no particular system of society other than of socialism.,Nelson Mandela,Society
One of the definitions of sanity is the ability to tell real from unreal. Soon we'll need a new definition.,Alvin Toffler,Society
"If one could only teach the English how to talk, and the Irish how to listen, society here would be quite civilized.",Oscar Wilde,Society
A civilized society is one which tolerates eccentricity to the point of doubtful sanity.,Robert Frost,Society
"The society based on production is only productive, not creative.",Albert Camus,Society
Cockroaches and socialites are the only things that can stay up all night and eat anything.,Herb Caen,Society
"Our individual lives cannot, generally, be works of art unless the social order is also.",Charles Horton Cooley,Society
"How can a society that exists on instant mashed potatoes, packaged cake mixes, frozen dinners, and instant cameras teach patience to its young?",Paul Sweeney,Society
Nine-tenths of the people were created so you would want to be with the other tenth.,Horace Walpole,Society
"Usually, terrible things that are done with the excuse that progress requires them are not really progress at all, but just terrible things.",Russell Baker,Society
We have to talk about liberating minds as well as liberating society.,Angela Davis,Society
"I have cherished the ideal of a democratic and free society in which all persons live together in harmony and with equal opportunities. It is an ideal which I hope to live for and to achieve. But if needs be, it is an ideal for which I am prepared to die.",Nelson Mandela,Society
Exclusiveness in a garden is a mistake as great as it is in society.,Alfred Austin,Society
"Society is a republic. When an individual tries to lift themselves above others, they are dragged down by the mass, either by ridicule or slander.",Victor Hugo,Society
Society has always to demand a little more from human beings than it will get in practice.,George Orwell,Society
"Society in every state is a blessing, but government, even in its best stage, is but a necessary evil; in its worst state an intolerable one.",Thomas Paine,Society
"As a remedy to life in society I would suggest the big city. Nowadays, it is the only desert within our means.",Albert Camus,Society
"If a free society cannot help the many who are poor, it cannot save the few who are rich.",John F. Kennedy,Society
A society that gets rid of all its troublemakers goes downhill.,Robert A. Heinlein,Society
"Capital is reckless of the health or length of life of the laborer, unless under compulsion from society.",Karl Marx,Society
Most of the change we think we see in life is due to truths being in and out of favor.,Robert Frost,Society
The human race's prospects of survival were considerably better when we were defenceless against tigers than they are today when we have become defenceless against ourselves.,Arnold J. Toynbee,Society
"Do not ghettoize society by putting people into legal categories of gender, race, ethnicity, language, or other such characteristics.",Preston Manning,Society
"Society is one vast conspiracy for carving one into the kind of statue likes, and then placing it in the most convenient niche it has.",Randolph Bourne,Society
Life was a lot simpler when what we honored was father and mother rather than all major credit cards.,Robert Orben,Society
In these times you have to be an optimist to open your eyes when you awake in the morning.,Carl Sandburg,Society
No one would talk much in society if they knew how often they misunderstood others.,Johann Wolfgang von Goethe,Society
"Society attacks early, when the individual is helpless.",B. F. Skinner,Society
"To act on the belief that we possess the knowledge and the power which enable us to shape the processes of society entirely to our liking, knowledge which in fact we do not possess, is likely to make us do much harm.",Friedrich August von Hayek,Society
"Punishment is now unfashionable... because it creates moral distinctions among men, which, to the democratic mind, are odious. We prefer a meaningless collective guilt to a meaningful individual responsibility.",Thomas Szasz,Society
It is incontestable and deplorable that Negroes have committed crimes; but they are derivative crimes. They are born of the greater crimes of the white society.,"Martin Luther King, Jr.",Society
What can you say about a society that says that God is dead and Elvis is alive?,Irv Kupcinet,Society
"I know of no safe depository of the ultimate powers of the society but the people themselves; and if we think them not enlightened enough to exercise their control with a wholesome discretion, the remedy is not to take it from them but to inform their discretion.",Thomas Jefferson,Society
"Man is the animal that intends to shoot himself out into interplanetary space, after having given up on the problem of an efficient way to get himself five miles to work and back each day.",Bill Vaughan,Society
"If society fits you comfortably enough, you call it freedom.",Robert Frost,Society
You can find your way across this country using burger joints the way a navigator uses stars.,Charles Kuralt,Society
Some people strengthen the society just by being the kind of people they are.,John W. Gardner,Society
A society deadened by a smothering network of laws while finding release in moral chaos is not likely to be either happy or stable.,Robert Bork,Society
A society that does not correctly interpret and appreciate its past cannot understand its present fortunes and adversities and can be caught unawares in a fast changing world.,Ibrahim Babangida,Society
"The function of the press in society is to inform, but its role in society is to make money.",A. J. Liebling,Society
Society is based on the assumption that everyone is alike and no one is alive.,Hugh Kingsmill,Society
Ages of experience have taught humanity that the commitment of a husband and wife to love and to serve one another promotes the welfare of children and the stability of society.,Jack Kingston,Society
It is not a fragrant world.,Raymond Chandler,Society
"Normal social behavior requires that we be able to recognize identities in spite of change. Unless we can do so, there can be no human society as we know it.",Kenneth L. Pike,Society
"Good-looking individuals are treated better than homely ones in virtually every social situation, from dating to trial by jury.",Martha Beck,Society
In our society leaving baby with Daddy is just one step above leaving the kids to be raised by wolves or apes.,Al Roker,Society
Society has arisen out of the works of peace; the essence of society is peacemaking.,Ludwig von Mises,Society
"Marriage cannot be severed from its cultural, religious and natural roots without weakening the good influence of society.",Jack Kingston,Society
"The key to organizing an alternative society is to organize people around what they can do, and more importantly, what they want to do.",Abbie Hoffman,Society
It is good for society to have this introspection.,Jacques Verges,Society
It is no measure of health to be well adjusted to a profoundly sick society.,Jiddu Krishnamurti,Society
"Knowledge is power. Information is liberating. Education is the premise of progress, in every society, in every family.",Kofi Annan,Society
To educate a man in mind and not in morals is to educate a menace to society.,Theodore Roosevelt,Society
"There is pleasure in the pathless woods, there is rapture in the lonely shore, there is society where none intrudes, by the deep sea, and music in its roar; I love not Man the less, but Nature more.",Lord Byron,Society
