quotes,authors,categories
The proper study of mankind is the science of design.,Herbert A. Simon,Design
"Graphic design, which evokes the symmetria of Vituvius, the dynamic symmetry of Hambidge, the asymmetry of Mondrian; which is a good gestalt, generated by intuition or by computer, by invention or by a system of coordinates, is not good design if it does not communicate.",Paul Rand,Design
"It is only after years of preparation that the young artist should touch color - not color used descriptively, that is, but as a means of personal expression.",Henri Matisse,Design
"Engineering, medicine, business, architecture and painting are concerned not with the necessary but with the contingent - not with how things are but with how they might be - in short, with design.",Herbert A. Simon,Design
The primary factor is proportions.,Arne Jacobsen,Design
"Designs in connection with postage stamps and coinage may be described, I think, as the silent ambassadors on national taste.",William Butler Yeats,Design
I design for the woman who loves being a woman.,Diane von Furstenberg,Design
Design is an unknown.,Geoffrey Beene,Design
Sacred spaces can be created in any environment.,Christy Turlington,Design
Everyday people are not very good designers.,Donald Norman,Design
To design is to communicate clearly by whatever means you can control or master.,Milton Glaser,Design
Complexity is one of the great problems in environmental design.,Christopher Alexander,Design
The design of each element should be thought out in order to be easy to make and easy to repair.,Leo Fender,Design
"I don't start with a design objective, I start with a communication objective. I feel my project is successful if it communicates what it is supposed to communicate.",Mike Davidson,Design
"The aim of being a good designer is to have an influence. If you design furniture or lifestyle, you should influence the way people evolve globally. It's good to have an influence.",Olivier Theyskens,Design
"Perhaps believing in good design is like believing in God, it makes you an optimist.",Terence,Design
I would think twice about designing stuff for which there was no need and which didn't endure.,Robin Day,Design
"It's a very strange thing for a designer to say, but one of the things that really irritates me in products is when I'm aware of designers wagging their tails in my face.",Jonathan Ive,Design
"Outside of the chair, the teapot is the most ubiquitous and important design element in the domestic environment and almost everyone who has tackled the world of design has ended up designing one.",David McFadden,Design
"Design is about creating spaces for people to enjoy and of course, creating moments where you elevate the spirit, but 'design for good' is figuring out a program that not only creates better spaces, but creates jobs, creates new industry and really kind of raises the conversation about how we rebuild.",Cameron Sinclair,Design
This is what I like about being a designer: You can't really get it until you see it.,Isaac Mizrahi,Design
The details are the very source of expression in architecture. But we are caught in a vice between art and the bottom line.,Arthur Erickson,Design
I like stuff designed by dead people. The old designers. They always got it right because they didn't have to grow up with computers. All of the people that made the spoon and the dishes and the vacuum cleaner didn't have microprocessors and stuff. You could do a good design back then.,John Maeda,Design
"Anyone with a computer and a design program can create a page layout. But unless you're trained in design, it won't look very good and it won't communicate very well.",John Maeda,Design
"I'm not like most designers, who have to set sail on an exotic getaway to get inspired. Most of the time, it's on my walk to work, or sitting in the subway and seeing something random or out of context.",Alexander Wang,Design
"So, to really execute design in its highest form and making people feel joy, that's a great reward.",Genevieve Gorder,Design
"In designing hardware to be used every day, it was important to keep both the human aspects and the machine in mind. What looks good also often feels good.",Michael Graves,Design
"If you don't design your own life plan, chances are you'll fall into someone else's plan. And guess what they have planned for you? Not much.",Jim Rohn,Design
"The universe we observe has precisely the properties we should expect if there is, at bottom, no design, no purpose, no evil, no good, nothing but blind, pitiless indifference.",Richard Dawkins,Design
"Almost all quality improvement comes via simplification of design, manufacturing... layout, processes, and procedures.",Tom Peters,Design
A common mistake that people make when trying to design something completely foolproof is to underestimate the ingenuity of complete fools.,Douglas Adams,Design
"Good buildings come from good people, and all problems are solved by good design.",Stephen Gardiner,Design
The curious task of economics is to demonstrate to men how little they really know about what they imagine they can design.,Friedrich August von Hayek,Design
"We look at life from the back side of the tapestry. And most of the time, what we see is loose threads, tangled knots and the like. But occasionally, God's light shines through the tapestry, and we get a glimpse of the larger design with God weaving together the darks and lights of existence.",John Piper,Design
"If I knew for a certainty that a man was coming to my house with the conscious design of doing me good, I should run for my life.",Henry David Thoreau,Design
"Gucci is not a fashion or a design house, it was always a trademark.",Maurizio Gucci,Design
Art is to be free. Design is to fix.,Kanye West,Design
"As an architect, you design for the present, with an awareness of the past, for a future which is essentially unknown.",Norman Foster,Design
"All architecture is shelter, all great architecture is the design of space that contains, cuddles, exalts, or stimulates the persons in that space.",Philip Johnson,Design
I did not direct my life. I didn't design it. I never made decisions. Things always came up and made them for me. That's what life is.,B. F. Skinner,Design
"But, alas! what poor Woman is ever taught that she should have a higher Design than to get her a Husband?",Mary Astell,Design
"The big difference between couture and ready-to-wear is not design. It is the fabrics, the handwork, and the fittings. The act of creation is the same.",Yves Saint Laurent,Design
"I'm not into fashion, but I like design. I wear the same shoes every day.","Tyler, The Creator",Design
"There are two methods in software design. One is to make the program so simple, there are obviously no errors. The other is to make it so complicated, there are no obvious errors.",Tony Hoare,Design
"People tell you the world looks a certain way. Parents tell you how to think. Schools tell you how to think. TV. Religion. And then at a certain point, if you're lucky, you realize you can make up your own mind. Nobody sets the rules but you. You can design your own life.",Carrie-Anne Moss,Design
"The essence of architecture is form and space, and light is the essential element to the key to architectural design, probably more important than anything. Technology and materials are secondary.",I. M. Pei,Design
"Design must be functional, and functionality must be translated into visual aesthetics without any reliance on gimmicks that have to be explained.",Ferdinand Porsche,Design
"Wellness is not a 'medical fix' but a way of living - a lifestyle sensitive and responsive to all the dimensions of body, mind, and spirit, an approach to life we each design to achieve our highest potential for well-being now and forever.",Greg Anderson,Design
Gaming in general is a male thing. It isn't that gaming is designed to exclude women. Everybody who's tried to design a game to interest a large female audience has failed. And I think that has to do with the different thinking processes of men and women.,Gary Gygax,Design
"We experience happiness as a series of pleasing moments. They come and go like clouds, unpredictable, fleeting, and without responsibility to our desires. Through honest self-work, reflection, and meditation, we begin to string more of these moments together, creating a web-like design of happiness that drapes around our lives.",Tara Stiles,Design
"Food is one part of the experience. And it has to be somewhere between 50 to 60 percent of the dining experience. But the rest counts as well: The mood, the atmosphere, the music, the feeling, the design, the harmony between what you have on the plate and what surrounds the plate.",Alain Ducasse,Design
"The computer can't tell you the emotional story. It can give you the exact mathematical design, but what's missing is the eyebrows.",Frank Zappa,Design
"There are professions more harmful than industrial design, but only a few.",Victor Papanek,Design
"I am going to design... a Station after my own fancy; that is, with engineering roofs, etc.",Isambard K. Brunel,Design
Design is thinking made visual.,Saul Bass,Design
"Design is a series of creative choices - it's a collaborative effort, an evolutionary process. You choose your fabrics depending upon what you want to say, then you work with mills to get those fabrics. Through the process, you realize what you want it to be.",Marc Jacobs,Design
Design is an iterative process. One idea often builds on another.,Mark Parker,Design
Fear is present when we forget that we are a part of God's divine design. Learning to experience authentic love means abandoning ego's insistence that you have much to fear and that you are in an unfriendly world. You can make the decision to be free from fear and doubt and return to the brilliant light of love that is always with you.,Wayne Dyer,Design
A good scientist is a person with original ideas. A good engineer is a person who makes a design that works with as few original ideas as possible. There are no prima donnas in engineering.,Freeman Dyson,Design
"I always consider the settlement of America with reverence and wonder, as the opening of a grand scene and design in providence, for the illumination of the ignorant and the emancipation of the slavish part of mankind all over the earth.",John Adams,Design
It is not possible to design always the same. How to be different in each different place - that is the most important work and duty of the architect to find out.,Jean Nouvel,Design
"My dad wanted me to be a professional person, which I was - I was a civil engineer. I graduated from civil engineering at USC in California. I became an engineer, and I helped design the roads for the L.A. County Roads Department. And I did that for about one and a half years in a sense to please my parents - to be a 'respectable' person.",James Hong,Design
"If you only design menus that are essentially junk or fast food, the whole infrastructure supports junk.",Jamie Oliver,Design
"There is no one-size-fits-all solution to the challenges facing our cities or to the housing crisis, but the two issues need to be considered together. From an urban design and planning point of view, the well-connected open city is a powerful paradigm and an engine for integration and inclusivity.",Richard Rogers,Design
"Through our evolution, we're so specialized for social interaction. So, if you can really design robots that can interact with people, in this very natural, interpersonal way, I think that would be great. You wouldn't have to have people read manuals, in order to operate them.",Cynthia Breazeal,Design
"Design my own line? No, I just like the culture.",ASAP Rocky,Design
"Let it be your constant method to look into the design of people's actions, and see what they would be at, as often as it is practicable; and to make this custom the more significant, practice it first upon yourself.",Marcus Aurelius,Design
"In nature, there is no separation between design, engineering, and fabrication; the bone does it all.",Neri Oxman,Design
"A lot of people don't get it, but I design from the inside out so that the finished product looks inevitable somehow. I think it's important to create spaces that people like to be in, that are humanistic.",Frank Gehry,Design
"To design the future effectively, you must first let go of your past.",Charles J. Givens,Design
Computers are to design as microwaves are to cooking.,Milton Glaser,Design
"A lot of people in our industry haven't had very diverse experiences. So they don't have enough dots to connect, and they end up with very linear solutions without a broad perspective on the problem. The broader one's understanding of the human experience, the better design we will have.",Steve Jobs,Design
I design things to help people to hopefully express their personality.,Vivienne Westwood,Design
Books are better than movies because you design the set the way you want it to look.,Trent Reznor,Design
"His father is governor of Media, and though he has the greatest command given him of all the rest of my generals, he still covetously desires more, and my being without issue spurs him on to this wicked design. But Philotas takes wrong measures.",Alexander the Great,Design
"Many are ready, when listening to the inventor, to belittle and deny his achievements so that he will no longer be heard in honourable places, but after some months or a year, they use the inventor's words in speech or writing or design.",Filippo Brunelleschi,Design
