quotes,authors,categories
Courage is a special kind of knowledge: the knowledge of how to fear what ought to be feared and how not to fear what ought not to be feared.,David Ben-Gurion,Courage
Courage and conviction are powerful weapons against an enemy who depends only on fists or guns. Animals know when you are afraid; a coward knows when you are not.,David Seabury,Courage
You can't test courage cautiously.,Annie Dillard,Courage
From caring comes courage.,Lao Tzu,Courage
I think my mother... made it clear that you have to live life by your own terms and you have to not worry about what other people think and you have to have the courage to do the unexpected.,Caroline Kennedy,Courage
"God, give us grace to accept with serenity the things that cannot be changed, courage to change the things which should be changed and the wisdom to distinguish the one from the other.",Reinhold Niebuhr,Courage
"Courage is not the absence of despair; it is, rather, the capacity to move ahead in spite of despair.",Rollo May,Courage
The only courage that matters is the kind that gets you from one moment to the next.,Mignon McLaughlin,Courage
The only service a friend can really render is to keep up your courage by holding up to you a mirror in which you can see a noble image of yourself.,George Bernard Shaw,Courage
"The minute a person whose word means a great deal to others dare to take the open-hearted and courageous way, many others follow.",Marian Anderson,Courage
"Men make history and not the other way around. In periods where there is no leadership, society stands still. Progress occurs when courageous, skillful leaders seize the opportunity to change things for the better.",Harry S Truman,Courage
"Courageous people do not fear forgiving, for the sake of peace.",Nelson Mandela,Courage
Who could refrain that had a heart to love and in that heart courage to make love known?,William Shakespeare,Courage
Courage is a kind of salvation.,Plato,Courage
"A timid person is frightened before a danger, a coward during the time, and a courageous person afterward.",Jean Paul,Courage
"We must have courage to bet on our ideas, to take the calculated risk, and to act. Everyday living requires courage if life is to be effective and bring happiness.",Maxwell Maltz,Courage
A great part of courage is the courage of having done the thing before.,Ralph Waldo Emerson,Courage
"Valor grows by daring, fear by holding back.",Publilius Syrus,Courage
"Faced with what is right, to leave it undone shows a lack of courage.",Confucius,Courage
"It requires greater courage to preserve inner freedom, to move on in one's inward journey into new realms, than to stand defiantly for outer freedom. It is often easier to play the martyr, as it is to be rash in battle.",Rollo May,Courage
"Courage is on display every day, and only the courageous wring the most out of life.",Zig Ziglar,Courage
"There are a group of people who would like to silence everybody and have everybody go along to get along, but that's not going to be very helpful for us in the long run, in terms of solving our problems. And somebody has to be courageous enough to actually stand up to, you know, the bullies.",Ben Carson,Courage
Valor lies just halfway between rashness and cowardice.,Miguel de Cervantes,Courage
I feel quite fearless protecting the people I love.,Paloma Faith,Courage
"Being deeply loved by someone gives you strength, while loving someone deeply gives you courage.",Lao Tzu,Courage
"All our dreams can come true, if we have the courage to pursue them.",Walt Disney,Courage
"God grant me the serenity to accept the things I cannot change, the courage to change the things I can, and the wisdom to know the difference.",Reinhold Niebuhr,Courage
"Goodness is about character - integrity, honesty, kindness, generosity, moral courage, and the like. More than anything else, it is about how we treat other people.",Dennis Prager,Courage
It takes courage to grow up and become who you really are.,e. e. cummings,Courage
"Take chances, make mistakes. That's how you grow. Pain nourishes your courage. You have to fail in order to practice being brave.",Mary Tyler Moore,Courage
"Mistakes are always forgivable, if one has the courage to admit them.",Bruce Lee,Courage
You may not always have a comfortable life and you will not always be able to solve all of the world's problems at once but don't ever underestimate the importance you can have because history has shown us that courage can be contagious and hope can take on a life of its own.,Michelle Obama,Courage
"Success is not measured by what you accomplish, but by the opposition you have encountered, and the courage with which you have maintained the struggle against overwhelming odds.",Orison Swett Marden,Courage
"The power of youth is the common wealth for the entire world. The faces of young people are the faces of our past, our present and our future. No segment in the society can match with the power, idealism, enthusiasm and courage of the young people.",Kailash Satyarthi,Courage
"All you need is the plan, the road map, and the courage to press on to your destination.",Earl Nightingale,Courage
We don't develop courage by being happy every day. We develop it by surviving difficult times and challenging adversity.,Barbara De Angelis,Courage
"A grateful heart is a beginning of greatness. It is an expression of humility. It is a foundation for the development of such virtues as prayer, faith, courage, contentment, happiness, love, and well-being.",James E. Faust,Courage
"The path from dreams to success does exist. May you have the vision to find it, the courage to get on to it, and the perseverance to follow it.",Kalpana Chawla,Courage
"It is only through labor and painful effort, by grim energy and resolute courage, that we move on to better things.",Theodore Roosevelt,Courage
He who has courage and faith will never perish in misery!,Anne Frank,Courage
"Character contributes to beauty. It fortifies a woman as her youth fades. A mode of conduct, a standard of courage, discipline, fortitude, and integrity can do a great deal to make a woman beautiful.",Jacqueline Bisset,Courage
In the Soviet army it takes more courage to retreat than advance.,Joseph Stalin,Courage
"Hope lies in dreams, in imagination, and in the courage of those who dare to make dreams into reality.",Jonas Salk,Courage
Freedom is the sure possession of those alone who have the courage to defend it.,Pericles,Courage
"Having a superpower has nothing to do with the ability to fly or jump, or superhuman strength. The truest superpowers are the ones we all possess: willpower, integrity, and most importantly, courage.",Jason Reynolds,Courage
"America was not built on fear. America was built on courage, on imagination and an unbeatable determination to do the job at hand.",Harry S Truman,Courage
I beg you take courage; the brave soul can mend even disaster.,Catherine the Great,Courage
God grant me the courage not to give up what I think is right even though I think it is hopeless.,Chester W. Nimitz,Courage
"The principles of living greatly include the capacity to face trouble with courage, disappointment with cheerfulness, and trial with humility.",Thomas S. Monson,Courage
"Courage, my friends; 'tis not too late to build a better world.",Tommy Douglas,Courage
Change takes courage.,Alexandria Ocasio-Cortez,Courage
"Courage, sacrifice, determination, commitment, toughness, heart, talent, guts. That's what little girls are made of.",Bethany Hamilton,Courage
Optimism is essential to achievement and it is also the foundation of courage and true progress.,Nicholas M. Butler,Courage
"It is my deepest belief that only by giving our lives do we find life. I am convinced that the truest act of courage, the strongest act of manliness is to sacrifice ourselves for others in a totally non-violent struggle for justice.",Cesar Chavez,Courage
War alone brings up to their highest tension all human energies and imposes the stamp of nobility upon the peoples who have the courage to make it.,Benito Mussolini,Courage
"He who knows no hardships will know no hardihood. He who faces no calamity will need no courage. Mysterious though it is, the characteristics in human nature which we love best grow in a soil with a strong mixture of troubles.",Harry Emerson Fosdick,Courage
"I know what it is to feel unloved, to want revenge, to make mistakes, to suffer disappointment, yet also to find the courage to go forward in life.",Tim O'Brien,Courage
"The truth is: Belonging starts with self-acceptance. Your level of belonging, in fact, can never be greater than your level of self-acceptance, because believing that you're enough is what gives you the courage to be authentic, vulnerable and imperfect.",Brene Brown,Courage
A man of courage is also full of faith.,Marcus Tullius Cicero,Courage
A team is where a boy can prove his courage on his own. A gang is where a coward goes to hide.,Mickey Mantle,Courage
Earth teach me to forget myself as melted snow forgets its life. Earth teach me resignation as the leaves which die in the fall. Earth teach me courage as the tree which stands all alone. Earth teach me regeneration as the seed which rises in the spring.,William Alexander,Courage
"Amongst the qualities a hero should have, I would include determination, loyalty, courage, perseverance, patience, focus, intrepidity and selflessness.",Ricky Martin,Courage
He who loses wealth loses much; he who loses a friend loses more; but he that loses his courage loses all.,Miguel de Cervantes,Courage
"Vulnerability is the essence of romance. It's the art of being uncalculated, the willingness to look foolish, the courage to say, 'This is me, and I'm interested in you enough to show you my flaws with the hope that you may embrace me for all that I am but, more important, all that I am not.'",Ashton Kutcher,Courage
Have the courage to act instead of react.,"Oliver Wendell Holmes, Sr.",Courage
"I think we judge talent wrong. What do we see as talent? I think I have made the same mistake myself. We judge talent by people's ability to strike a cricket ball. The sweetness, the timing. That's the only thing we see as talent. Things like determination, courage, discipline, temperament, these are also talent.",Rahul Dravid,Courage
It takes a lot of courage to show your dreams to someone else.,Erma Bombeck,Courage
"The more I see of deer, the more I admire them as mountaineers. They make their way into the heart of the roughest solitudes with smooth reserve of strength, through dense belts of brush and forest encumbered with fallen trees and boulder piles, across canons, roaring streams, and snow-fields, ever showing forth beauty and courage.",John Muir,Courage
Failure is only postponed success as long as courage 'coaches' ambition. The habit of persistence is the habit of victory.,Herbert Kaufman,Courage
"I love fairy tales because of their haunting beauty and magical strangeness. They are set in worlds where anything can happen. Frogs can be kings, a thicket of brambles can hide a castle where a royal court has lain asleep for a hundred years, a boy can outwit a giant, and a girl can break a curse with nothing but her courage and steadfastness.",Kate Forsyth,Courage
"Valor is stability, not of legs and arms, but of courage and the soul.",Michel de Montaigne,Courage
Honest conviction is my courage; the Constitution is my guide.,Andrew Johnson,Courage
"My mother always taught us that if people don't agree with you, the important thing is to listen to them. But if you've listened to them carefully and you still think that you're right, then you must have the courage of your convictions.",Jane Goodall,Courage
Courage! I have shown it for years; think you I shall lose it at the moment when my sufferings are to end?,Marie Antoinette,Courage
"I think that music opens portals and doorways into unknown sectors that it takes courage to leap into. I always think that there's a potential that we all have, and we can emerge, rise up to this potential, when necessary. We have to be fearless, courageous, and draw upon wisdom that we think we don't have.",Wayne Shorter,Courage
It takes vision and courage to create - it takes faith and courage to prove.,Owen D. Young,Courage
"The amount of eccentricity in a society has generally been proportional to the amount of genius, mental vigor, and moral courage it contained. That so few now dare to be eccentric marks the chief danger of the time.",John Stuart Mill,Courage
The weak in courage is strong in cunning.,William Blake,Courage
"I saw courage both in the Vietnam War and in the struggle to stop it. I learned that patriotism includes protest, not just military service.",John F. Kerry,Courage
Courage doesn't come by doing what everybody else says. Courage does by what you know is right.,Nikki Haley,Courage
Nothing gives a fearful man more courage than another's fear.,Umberto Eco,Courage
"It is courage, courage, courage, that raises the blood of life to crimson splendor. Live bravely and present a brave front to adversity.",Horace,Courage
"Every man has his own courage, and is betrayed because he seeks in himself the courage of other persons.",Ralph Waldo Emerson,Courage
"Just as courage imperils life, fear protects it.",Leonardo da Vinci,Courage
"Each person has inside a basic decency and goodness. If he listens to it and acts on it, he is giving a great deal of what it is the world needs most. It is not complicated but it takes courage. It takes courage for a person to listen to his own goodness and act on it.",Pablo Casals,Courage
"Healing takes courage, and we all have courage, even if we have to dig a little to find it.",Tori Amos,Courage
The principal act of courage is to endure and withstand dangers doggedly rather than to attack them.,Thomas Aquinas,Courage
"Success means having the courage, the determination, and the will to become the person you believe you were meant to be.",George A. Sheehan,Courage
I'm sick of not having the courage to be an absolute nobody.,J. D. Salinger,Courage
"He who has faith has... an inward reservoir of courage, hope, confidence, calmness, and assuring trust that all will come out well - even though to the world it may appear to come out most badly.",B. C. Forbes,Courage
You have to have courage to be obedient to God.,Charles Stanley,Courage
"Know what's important and what isn't. Have the wisdom to know the right thing to do, the integrity to do it, the character to stand up to those who don't, and the courage to stop those who won't.",Mark Goulston,Courage
"People don't follow titles, they follow courage.",William Wells Brown,Courage
"Your determination, selflessness and courage have brought the freedom struggle towards its fulfilment.",Gerry Adams,Courage
Change will never happen when people lack the ability and courage to see themselves for who they are.,Bryant H. McGill,Courage
"There's only one requirement of any of us, and that is to be courageous. Because courage, as you might know, defines all other human behavior. And, I believe - because I've done a little of this myself - pretending to be courageous is just as good as the real thing.",David Letterman,Courage
If one suffers we all suffer. Togetherness is strength. Courage.,Jean-Bertrand Aristide,Courage
"Soldiers, when committed to a task, can't compromise. It's unrelenting devotion to the standards of duty and courage, absolute loyalty to others, not letting the task go until it's been done.",John Keegan,Courage
"Courage consists not in blindly overlooking danger, but in seeing it, and conquering it.",Jean Paul,Courage
"I wish that the Indians believed me a god, for upon the report of an enemy's valor oftentimes depends the success of a battle, and false reports have many times done as great things as true courage and resolution.",Alexander the Great,Courage
I think we all have empathy. We may not have enough courage to display it.,Maya Angelou,Courage
Only those who have the courage to take a penalty miss them.,Roberto Baggio,Courage
Genius is talent set on fire by courage.,Henry Van Dyke,Courage
Why should we honour those that die upon the field of battle? A man may show as reckless a courage in entering into the abyss of himself.,William Butler Yeats,Courage
"Soros has taught me that when you have tremendous conviction on a trade, you have to go for the jugular. It takes courage to be a pig. It takes courage to ride a profit with huge leverage.",Stanley Druckenmiller,Courage
"Determination, energy, and courage appear spontaneously when we care deeply about something. We take risks that are unimaginable in any other context.",Margaret J. Wheatley,Courage
