"Finding that no religion is based on facts and cannot be true, I began to reflect what must be the condition of mankind trained from infancy to believe in error.",Robert Owen,Religion
I have a strong belief in God... I find religion to be a very personal thing... I am also very spiritual.,Sela Ward,Religion
I wasn't raised with a specific religion. I wasn't raised to judge people in any way.,Kristin Kreuk,Religion
"Take away the Book of Mormon and the revelations, and where is our religion? We have none.","Joseph Smith, Jr.",Religion
"Instead of being presented with stereotypes by age, sex, color, class, or religion, children must have the opportunity to learn that within each range, some people are loathsome and some are delightful.",Margaret Mead,Religion
"To a mind like mine, restless, inquisitive, and observant of everything that was passing, it is easy to suppose that religion was the subject to which it would be directed; and, although this subject principally occupied my thoughts, there was nothing that I saw or heard of to which my attention was not directed.",Nat Turner,Religion
"One may fall in love anytime and with anyone. One does not decide that based on caste, religion or gender.",Dutee Chand,Religion
Counting is the religion of this generation it is its hope and its salvation.,Gertrude Stein,Religion
I'm rather secular. I'm basically Jewish. But I think I'm Jewish not because of the Jewish religion at all.,Mel Brooks,Religion
"The culinary world is a fascinating place that has been influenced over the centuries by culture, religion, fashion, war, art, science and, more recently, globalisation.",John Torode,Religion
"To see clearly is poetry, prophecy and religion all in one.",John Ruskin,Religion
Religion is capable of driving people to such dangerous folly that faith seems to me to qualify as a kind of mental illness.,Richard Dawkins,Religion
"Religion is very important to me. I respect the rules of Islam, and I pray five times a day, always.",Sadio Mane,Religion
"'Monty Python' became my religion when I was 10. It led me out of the depths of darkness. I loved 'The Goodies,' too, and 'The Two Ronnies.' I watched those shows on the public television station in Chicago.",Bob Odenkirk,Religion
I find the whole business of religion profoundly interesting. But it does mystify me that otherwise intelligent people take it seriously.,Douglas Adams,Religion
A cult is a religion with no political power.,Tom Wolfe,Religion
"Religion must mainly be a matter of principles only. It cannot be a matter of rules. The moment it degenerates into rules, it ceases to be a religion, as it kills responsibility which is an essence of the true religious act.",B. R. Ambedkar,Religion
Superstition is to religion what astrology is to astronomy the mad daughter of a wise mother. These daughters have too long dominated the earth.,Voltaire,Religion
"Religion is the state of being grasped by an ultimate concern, a concern which qualifies all other concerns as preliminary and which itself contains the answer to the question of a meaning of our life.",Paul Tillich,Religion
"Religion is run by thought police. 'Obey. Listen. This is what you do. Don't ask questions. Go die for your country.' The spirituality says, 'Okay, you can die for your country, but know what you're doing while you're doing it.'",Tommy Chong,Religion
"If you don't like the word 'religion,' you can replace it with 'ideology' - it's largely the same thing. At the heart of both religion and ideology is the question of authority and where authority is coming from.",Yuval Noah Harari,Religion
Religion is such a path with people.,Travis Fimmel,Religion
I believe that your religion should be between you and whoever your belief is in.,Zayn Malik,Religion
"Any time scientists disagree, it's because we have insufficient data. Then we can agree on what kind of data to get; we get the data; and the data solves the problem. Either I'm right, or you're right, or we're both wrong. And we move on. That kind of conflict resolution does not exist in politics or religion.",Neil deGrasse Tyson,Religion
"If fishing is a religion, fly fishing is high church.",Tom Brokaw,Religion
"Religion and science are the two conjugated faces or phases of one and the same complete act of knowledge - the only one which can embrace the past and future of evolution and so contemplate, measure and fulfil them.",Pierre Teilhard de Chardin,Religion
"If I or my soldiers have plundered or done injury to the houses or to the ministers of religion, I repent me of my sin - but it is not of Edward of England that I shall ask pardon.",William Wallace,Religion
"I was born and raised Catholic, so it's in my blood. I don't go to church... I was born and raised Catholic, which is about the extent of my religion. My parents made one request: that I have my first Holy Communion.",Tom Araya,Religion
"Religion is a means of exploitation employed by the strong against the weak; religion is a cloak of ambition, injustice and vice.",Georges Bizet,Religion
"I believe in mysticism, with an interior goal, and you are your own temple and your own priest. I don't believe anymore in religions, because you see today there are religious wars, prejudice, false morals, and the woman is despised. Religion is too old now; it's from another century, it's not for today.",Alejandro Jodorowsky,Religion
"I mean, I went to a Catholic boys' school for a year, but that was to play hockey. Religion class was quite contentious for me.",Keanu Reeves,Religion
"Religion flourishes in greater purity, without than with the aid of Government.",James Madison,Religion
"Religion has nothing to do with God. It's a fundamental attitude of human beings, who ask about the origins of life and what happens after death. For many, the answer is a personal god. In my opinion, it's religion that produces God, not the other way round.",Umberto Eco,Religion
"It's been mentioned or suggested that Paradise will not be well studied, because it's about this unimportant intellectual topic, which is religion.",Toni Morrison,Religion
"Any system of religion that has anything in it that shocks the mind of a child, cannot be true.",Thomas Paine,Religion
"Liberalism is a religion. Its tenets cannot be proved, its capacity for waste and destruction demonstrated. But it affords a feeling of spiritual rectitude at little or no cost.",David Mamet,Religion
"I don't care what the religion is called; as far as I'm concerned, one God, the God I adhere to, is in charge of all of them.",Charley Pride,Religion
"The Americans combine the notions of religion and liberty so intimately in their minds, that it is impossible to make them conceive of one without the other.",Alexis de Tocqueville,Religion
"I increasingly see organized religion as actually my enemy. They treat me as their enemy. Not all Christians, of course. Not all Jews, not all Muslims.",Ian Mckellen,Religion
"There's naught, no doubt, so much the spirit calms as rum and true religion.",Lord Byron,Religion
God did not intend religion to be an exercise club.,Naguib Mahfouz,Religion
"In the New Testament, religion is grace and ethics is gratitude.",Thomas Erskine,Religion
"The truth is nobody was a Muslim until Public Enemy came out. Then, everybody was Muslim this and Muslim that. It's a bandwagon thing. Islam is a way of life... it's a religion. It's not just something you put on a record.",KRS-One,Religion
"My religion encompasses all religions. I believe in God, I believe in the universe. I believe you are god, I believe I am god; I believe the earth is god and the universe is god. We're all god.",Ray Bradbury,Religion
I used to think religion was just more of the same thing. Dump responsibility on the big guy. Now I see an importance in that. It's a relief to accept that not everything is under your control.,Barbara Kingsolver,Religion
Religion is a very sensitive subject and reason for wars all over the world.,Yolanda Hadid,Religion
"The difference between a saint and a hypocrite is that one lies for his religion, the other by it.",Minna Antrim,Religion
Organized religion: the world's largest pyramid scheme.,Bernard Katz,Religion
"I hate organized religion. I think you have to love thy neighbor as thyself. I think you have to pick your own God and be true to him. I always say 'him' rather than 'her.' Maybe it's because of my generation, but I don't like the idea of a female God. I see God as a benevolent male.",Julia Child,Religion
"I am determined that my children shall be brought up in their father's religion, if they can find out what it is.",Charles Lamb,Religion
"Religion is the solid basis of good morals; therefore education should teach the precepts of religion, and the duties of man toward God.",Gouverneur Morris,Religion
In Christianity neither morality nor religion come into contact with reality at any point.,Friedrich Nietzsche,Religion
"Like religion, politics, and family planning, cereal is not a topic to be brought up in public. It's too controversial.",Erma Bombeck,Religion
The first time I sang in the church choir; two hundred people changed their religion.,Fred Allen,Religion
I was sort of born into a Subud cult that has ties to Islam and Indonesia and Middle Eastern spiritualism. My parents were kind of trial-and-error when it came to religion.,Sufjan Stevens,Religion
God requireth not a uniformity of religion.,Roger Williams,Religion
"People can be only divided into good or bad; their race, religion, nationality don't matter.",Irena Sendler,Religion
"With a Catholic mother and a Muslim father, I've always had a great interest in religion, but I've never practiced one myself. After I received a diagnosis of an aggressive form of leukemia at the age of 22, I put my faith in medicine.",Suleika Jaouad,Religion
"Don't try to tear down other people's religion about their ears, Build up your own perfect structure of truth, and invite your listeners to enter in and enjoy its glories.",Brigham Young,Religion
North Korea is a religion. We are told that Kim is a god and that he knows what you are thinking and how many hairs are on your head. It is the only country which talks about 'thought crime' - even thinking is a crime.,Park Yeon-mi,Religion
"I think regardless of what your religion is or what you believe, you try to treat people in a positive way, and that's all you can do in life.",Scott Eastwood,Religion
"The constitution of the universe is total natural law. 'Natural law,' we say from the field of science. 'Will of God,' we say from the field of religion. It's the same thing.",Maharishi Mahesh Yogi,Religion
"I just think religion is something... It could be a beautiful thing for the individual, but when it becomes organized, that's when religion starts taking a kind of ugly turn to me.",Daron Malakian,Religion
"If there is any fixed star in our constitutional constellation, it is that no official, high or petty, can prescribe what shall be orthodox in politics, nationalism, religion, or other matters of opinion, or force citizens to confess by word or act.",Robert Jackson,Religion
"There are things about organized religion which I resent. Christ is revered as the Prince of Peace, but more blood has been shed in His name than any other figure in history. You show me one step forward in the name of religion, and I'll show you a hundred retrogressions.",Frank Sinatra,Religion
"Religion is not a burden, not a weight, it is wings.",Harry Emerson Fosdick,Religion
"We want, as the Saudi people, to enjoy the coming days and concentrate on developing our society and developing ourselves as individuals and families while retaining our religion and customs.",Mohammad bin Salman,Religion
"The importance that our society attaches to sport is incredible. After all, is football a game or a religion? The people of this country have allowed sports to get completely out of hand.",Howard Cosell,Religion
"Religion is the sigh of the oppressed creature, the heart of a heartless world, and the soul of soulless conditions. It is the opium of the people.",Karl Marx,Religion
I think religion is a mistake - I'm exhausted by its self-righteousness. I think atheists should start screaming for attention like religious folks do.,Bjork,Religion
"I'm not a big fan of religion for that reason. But I am a true believer in God, and I have great faith, and I think that a spiritual connection with something is a really important part of our experience. That doesn't necessarily have anything to do with the church.",Shaun Cassidy,Religion
Nothing can be more contrary to religion and the clergy than reason and common sense.,Baron d'Holbach,Religion
"To the man who reads 'Scouting for Boys' superficially, there is a disappointing lack of religion in the book. But to him who tries it in practice, the basic religion underlying it soon becomes apparent.",Robert Baden-Powell,Religion
"Religious tolerance is something we should all practice; however, there have been more persecution and atrocities committed in the name of religion and religious freedom than anything else.",Walter Koenig,Religion
"Religion is doing; a man does not merely think his religion or feel it, he lives his religion as much as he is able, otherwise it is not religion but fantasy or philosophy.",George Gurdjieff,Religion
There's no religion but sex and music.,Sting,Religion
"We must fix our broken immigration system. That means stopping illegal immigration. And it means welcoming properly vetted legal immigrants, regardless of their race or religion. Just like we have for centuries.",Nikki Haley,Religion
"Before anything else, I'm a Muslim. As a Muslim, I try to comply with the requirements of my religion. I have a responsibility to God, who created me, and I try to fulfill that responsibility. But I try now very much to keep this away from my political life, to keep it private.",Recep Tayyip Erdogan,Religion
"The whole essence of the Christian religion is based on the atonement of Christ, his death and his resurrection.",Gordon B. Hinckley,Religion
Some of you say religion makes people happy. So does laughing gas.,Clarence Darrow,Religion
I don't normally talk about my religion publicly because I don't want people to associate me and my flaws with this beautiful thing. And I believe it is beautiful if you learn it the right way.,Dave Chappelle,Religion
The idea that religion and politics don't mix was invented by the Devil to keep Christians from running their own country.,Jerry Falwell,Religion
"I say you don't need religion, or political ideology, to understand human nature. Science reveals that human nature is greedy and selfish, altruistic and helpful.",Michael Shermer,Religion
"The one thing that unites all human beings, regardless of age, gender, religion or ethnic background, is that we all believe we are above-average drivers.",Dave Barry,Religion
"Morality without religion is only a kind of dead reckoning - an endeavor to find our place on a cloudy sea by measuring the distance we have run, but without any observation of the heavenly bodies.",Henry Wadsworth Longfellow,Religion
I care not much for a man's religion whose dog and cat are not the better for it.,Abraham Lincoln,Religion
"Islam is a violent, I was going to say religion, but it's not a religion. It's a political system. It's a violent political system bent on the overthrow of the governments of the world and world domination. That is the ultimate aim.",Pat Robertson,Religion
I find the whole idea of religion overwhelming and frightening and not for me.,Cody Fern,Religion
"I'm not a New Age person, but I do believe in meditation, and for that reason I've always liked the Buddhist religion. When I've been to Japan, I've been to Buddhist temples and meditated, and I found that rewarding.",Clint Eastwood,Religion
"I am a spiritual person in an eastern religion kind of way. I learned that happiness for all of us is a switch that you flick in your brain. It doesn't have anything to do with getting a new house, a new car, a new girlfriend, or a new pair of shoes. Our culture is very much about that; we are never happy with what we have today.",Tom Ford,Religion
"No, the religion of Jesus is a social religion.",George Whitefield,Religion
"I love the idea of the teachings of Jesus Christ and the beautiful stories about it, which I loved in Sunday school and I collected all the little stickers and put them in my book. But the reality is that organised religion doesn't seem to work. It turns people into hateful lemmings and it's not really compassionate.",Elton John,Religion
"When law and duty are one, united by religion, you never become fully conscious, fully aware of yourself. You are always a little less than an individual.",Frank Herbert,Religion
"Supreme serenity still remains the Ideal of great Art. The shapes and transitory forms of life are but stages toward this Ideal, which Christ's religion illuminates with His divine light.",Franz Liszt,Religion
Indonesia is the world's third-largest democracy. And we also have the world's largest Muslim population. This demonstrates that democracy and Islam are not incompatible. Terrorism is not associated with any religion.,Joko Widodo,Religion
"I remember the first time going to St. Jude. I didn't like going there because the children were ill, and it just broke my heart. It makes you test your religion when you see something like that. But the Lord doesn't want just old people. You know, He wants some young people, too, and good people. He takes care of them. He takes care of them.",Lee Trevino,Religion
I am fundamentally an anthropologist and a rationalist. What I say is that human societies are very different from what specialists call 'animal society' because the former have religion.,Rene Girard,Religion
"Twin-sister of Religion, Selfishness.",Percy Bysshe Shelley,Religion
To know a person's religion we need not listen to his profession of faith but must find his brand of intolerance.,Eric Hoffer,Religion
You don't have to be a religious person to be affected by religion or a religious movement.,Jim Starlin,Religion
There is no cure for the pride of a virtuous nation but pure religion.,Reinhold Niebuhr,Religion
Religion and art spring from the same root and are close kin. Economics and art are strangers.,Nathaniel Hawthorne,Religion
Behaving morally because of a hope of reward or a fear of punishment is not morality. Morality is not bribery or threats. Religion is bribery and threats. Humans have morality. We don't need religion.,Penn Jillette,Religion
"9/11 was a deliberate, carefully planned evil act of the long-waged war on the West by Koran-inspired soldiers of Allah around the world. They hated us before George W. Bush was in office. They hated us before Israel existed. And the avengers of the religion of perpetual outrage will keep hating us.",Michelle Malkin,Religion
Human rights is a universal standard. It is a component of every religion and every civilization.,Shirin Ebadi,Religion
"We grew up Amish, but my parents left the religion when I was a child. The Amish have lots of rules, and my dad thought many people in the faith were hypocritical because they'd tell others not to do something and then do it themselves.",Verne Troyer,Religion
My religion consists of a humble admiration of the illimitable superior spirit who reveals himself in the slight details we are able to perceive with our frail and feeble mind.,Albert Einstein,Religion
"Our rights are interconnected and inseparable. When freedom of expression is threatened, the rights to freedom of association and assembly, of thought, conscience and religion, are also compromised.",Nazanin Boniadi,Religion
Religion is love; in no case is it logic.,Beatrice Webb,Religion
My religion is based on truth and non-violence. Truth is my God. Non-violence is the means of realising Him.,Mahatma Gandhi,Religion
"I left my husband a year after 9/11. Not because he was an American and I an Egyptian, nothing to do with culture or religion, nothing to do with 9/11. We brought out the worst in each other. But before we separated, we visited N.Y.C. one more time together for a friend's engagement, and we went to pay our respects at the site of the attacks.",Mona Eltahawy,Religion
The equation of religion with belief is rather recent.,Arnold J. Toynbee,Religion
The most important part of my religion is to play guitar.,Lou Reed,Religion
Love and business and family and religion and art and patriotism are nothing but shadows of words when a man's starving!,O. Henry,Religion
"Personally, I don't choose any particular religion or symbol or group of words or teachings to define me. That's between me and the most high. You know, my higher self. The Creator.",Erykah Badu,Religion
"I'm still very much an atheist, except that I don't necessarily see religion as being a bad thing. So, that's a weird thing that I'm struggling with that seems to be offending both atheists and people that are religious.",Patton Oswalt,Religion
"Violence against women in all its forms is a human rights violation. It's not something that any culture, religion or tradition propagates.",Michelle Bachelet,Religion
"Animals have come to mean so much in our lives. We live in a fragmented and disconnected culture. Politics are ugly, religion is struggling, technology is stressful, and the economy is unfortunate. What's one thing that we have in our lives that we can depend on? A dog or a cat loving us unconditionally, every day, very faithfully.",Jon Katz,Religion
"More than this, even in those white men who professed religion we found much inconsistency of conduct. They spoke much of spiritual things, while seeking only the material.",Charles Eastman,Religion
"As a religion, bilingualism is the god that failed. It has led to no fairness, produced no unity, and cost Canadian taxpayers untold millions.",Stephen Harper,Religion
"If there is a God, atheism must seem to Him as less of an insult than religion.",Edmond de Goncourt,Religion
I'm a practicing Christian - and I'm going to keep practicing till I get it right - but I don't feel everyone has to practice the same religion that I do. You have a right to worship who you choose and how you choose to.,Jane Elliot,Religion
"I maintain that Truth is a pathless land, and you cannot approach it by any path whatsoever, by any religion, by any sect.",Jiddu Krishnamurti,Religion
"I am somebody who believes that every political direction is valid, as with every religion. The basis of Christianity is perfect, just like the basis of Islam. But then the leaders change the direction, and lose the quality.",Demis Roussos,Religion
"The Charter of the United Nations expresses the noblest aspirations of man: abjuration of force in the settlement of disputes between states; the assurance of human rights and fundamental freedoms for all without distinction as to race, sex, language or religion; the safeguarding of international peace and security.",Haile Selassie,Religion
"I just don't like the separatism that comes from religion, and, without fail, the need to put your beliefs on someone else. When you start telling someone else how to live, you should check yourself, man.",Brad Pitt,Religion
"I don't go by my caste, creed or religion. My works speak for me.",Shashi Tharoor,Religion
"Although my family attended the same church as everyone in our town, our religion was not the same. I could stand with my family or with the gentiles... but there was no foothold in between.",Tara Westover,Religion
Your daily life is your temple and your religion. When you enter into it take with you your all.,Khalil Gibran,Religion
"Democracy, pure democracy, has at least its foundation in a generous theory of human rights. It is founded on the natural equality of mankind. It is the cornerstone of the Christian religion. It is the first element of all lawful government upon earth.",John Quincy Adams,Religion
"Women have been the most persecuted people throughout all of recorded history, more than any race or religion.",Leonardo DiCaprio,Religion
"If I don't talk about my religion, if I say I'm not discussing it or different humanitarian things I'm working on, they're like, 'He's avoiding it.' If I do talk about it, it becomes, 'Oh, he's proselytizing.'",Tom Cruise,Religion
My philosophy is that the most important aspect of any religion should be human kindness. And to try to ease the suffering of others. To try to bring light and love into the lives of mankind.,Steven Seagal,Religion
"All human beings have an innate need to hear and tell stories and to have a story to live by. religion, whatever else it has done, has provided one of the main ways of meeting this abiding need.",Harvey Cox,Religion
Religion is excellent stuff for keeping common people quiet.,Napoleon Bonaparte,Religion
"When you look at the decline of church attendance in America, or when you look at the decline of millennials that are not going to church in America, you want to have the conversation that a lot of times people are hit more with religion and rules and the systems than they are with the love of God and having a personal relationship with Christ.",Kirk Franklin,Religion
"Religion and philosophy, philosophy and religion - they're two words which are both... different. In spelling.",Eddie Izzard,Religion
"I'm still a person, a human being, no matter what religion I am.",T-Pain,Religion
It was once religion which told us that we are all sinners because of original sin. It is now the ecology of our planet which pronounces us all to be sinners because of the excessive exploits of human inventiveness.,Hans Jonas,Religion
"Communism has decided against God, against Christ, against the Bible, and against all religion.",Billy Graham,Religion
"Religion and gods and beliefs - for me, it all comes down to your brother. And your brother might be the brother in your family, or it might be the guy next to you in the foxhole - it's about human connections.",Eric Kripke,Religion
"Out of all the ridiculous religion stories - which are greatly, wonderfully ridiculous - the silliest one I've ever heard is, 'Yeah, there's this big, giant universe, and it's expanding, and it's all going to collapse on itself, and we're all just here, just 'cuz. Just 'cuz.' That to me, is the most ridiculous explanation ever.",Trey Parker,Religion
"Religion and philosophy are to be preserved distinct. We are not to introduce divine revelations into philosophy, nor philosophical opinions into religion.",Isaac Newton,Religion
"The latest rule is: you cannot have protectionism - otherwise you will get a world war. Other rules say you cannot have collective ideas that involve the surrender of the individual to the group - otherwise, you get totalitarianism or, even worse, religion.",Adam Curtis,Religion
"Baseball is more than a game to me, it's a religion.",Bill Klem,Religion
"Twelve-step promotes spirituality, not religion. It gives a practical, day-to-day spirituality that tells me what I can and cannot control. There is room to be imperfect and to be someone who struggles to find God.",Melody Beattie,Religion
"I'm not a religious person, and I'm not too interested in being a part of a religion, but I do like having some sort of communal gathering, and having some sense of peoples.",Ian MacKaye,Religion
Religion is not changed as easily as a shirt.,Henry IV,Religion
"War is the greatest plague that can afflict humanity, it destroys religion, it destroys states, it destroys families. Any scourge is preferable to it.",Martin Luther,Religion
I've had trouble now and again in Nigeria because I have spoken up about the mistreatment of factions in the country because of difference in religion. These are things we should put behind us.,Chinua Achebe,Religion
I never found much comfort in overly organized religion of any sort.,Jewel,Religion
I am fully aware that cricket is like a second religion in Pakistan.,AB de Villiers,Religion
India is a country in which every great religion finds a home.,Annie Besant,Religion
"I'm not religious. I was as a child, and like lots of people, I suppose, rapidly became very disillusioned with the whole thing. I also feel that organised religion has caused far more problems than it has solved.",Natascha McElhone,Religion
"If religion has given birth to all that is essential in society, it is because the idea of society is the soul of religion.",Emile Durkheim,Religion
"I know Marco Rubio very well. He's a friend of mine. He's a man of deep faith. He is a man who follows Catholic dogma and - you know, for whom religion is very important.",Ana Navarro,Religion
"Every man lives in two realms: the internal and the external. The internal is that realm of spiritual ends expressed in art, literature, morals, and religion. The external is that complex of devices, techniques, mechanisms, and instrumentalities by means of which we live.","Martin Luther King, Jr.",Religion
"Secularism is categorically not saying that the religious may not speak out publicly or have a say in public life. It is about saying that religion alone should not confer a privileged say in public life, or greater influence on it. It really is as simple as that.",Richard Dawkins,Religion
"There is no religion without love, and people may talk as much as they like about their religion, but if it does not teach them to be good and kind to man and beast, it is all a sham.",Anna Sewell,Religion
"We can live without religion and meditation, but we cannot survive without human affection.",Dalai Lama,Religion
"My social philosophy may be said to be enshrined in three words: liberty, equality and fraternity. Let no one, however, say that I have borrowed by philosophy from the French Revolution. I have not. My philosophy has roots in religion and not in political science. I have derived them from the teachings of my Master, the Buddha.",B. R. Ambedkar,Religion
"In politics, as in religion, it is equally absurd to aim at making proselytes by fire and sword. Heresies in either can rarely be cured by persecution.",Alexander Hamilton,Religion
We need to reject any politics that targets people because of race or religion. This isn't a matter of political correctness. It's a matter of understanding what makes us strong. The world respects us not just for our arsenal; it respects us for our diversity and our openness and the way we respect every faith.,Barack Obama,Religion
I honor the sanctity of all religions - I'm not here to put them down. But the only religion that I personally embrace is the religion of kindness.,Leslie Jordan,Religion
The Grateful Dead are our religion. This is a religion that doesn't pay homage to the God that all the other religions pay homage to.,Ken Kesey,Religion
"No matter the nationality, no matter the religion, no matter the ethnic background, America brings out the best in people.",Arnold Schwarzenegger,Religion
"Every theistic religion, including Catholicism, Mainline Protestantism, Judaism, Mormonism, and Islam, has traditionally held homosexual congress in moral opprobrium.",Michael J. Knowles,Religion
"Science attempts to analyze how things and people and animals behave; it has no concern whether this behavior is good or bad, is purposeful or not. But religion is precisely the quest for such answers: whether an act is right or wrong, good or bad, and why.",Warren Weaver,Religion
"As Juan Gabriel, music is my religion, and mariachi is my devotion. And my songs are my prayers.",Juan Gabriel,Religion
"Just as Darwin discovered the law of development of organic nature, so Marx discovered the law of development of human history: the simple fact, hitherto concealed by an overgrowth of ideology, that mankind must first of all eat, drink, have shelter and clothing, before it can pursue politics, science, art, religion, etc.",Friedrich Engels,Religion
"No human heart is denied empathy. No religion can demolish that by indoctrination. No culture, no nation and nationalism - nothing can touch it because it is empathy.",Dayananda Saraswati,Religion
"From the age of fifteen, dogma has been the fundamental principle of my religion: I know no other religion; I cannot enter into the idea of any other sort of religion; religion, as a mere sentiment, is to me a dream and a mockery.",John Henry Newman,Religion
"I have a problem with religion that makes it so, like, 'We are the ones. We are the chosen ones.'",Cher,Religion
"Religion is the belief in an ever-living God, that is, in a Divine Mind and Will ruling the Universe and holding moral relations with mankind.",James Martineau,Religion
"My dad's Jewish and my mum is Christian, so I grew up with no religion. Just whatever religion I wanted.",Nikki Reed,Religion
"I started seeing in the monsters as a more sincere form of religion because the priests were not that great, but Frankenstein was great.",Guillermo del Toro,Religion
"Religion, oh, just another of those numerous failures resulting from an attempt to popularize art.",Ezra Pound,Religion
"We need leadership that can elevate religion and morality to their position of paramount importance and thus eliminate growing selfishness, immorality and materialism.",George W. Romney,Religion
"Religion is there to say, 'Hey, you don't have to worry - there's an afterlife.'",Peter Greenaway,Religion
"I agree with people like Richard Dawkins that mankind felt the need for creation myths. Before we really began to understand disease and the weather and things like that, we sought false explanations for them. Now science has filled in some of the realm - not all - that religion used to fill.",Bill Gates,Religion
The truths of religion are never so well understood as by those who have lost the power of reason.,Voltaire,Religion
Men despise religion. They hate it and are afraid it may be true.,Blaise Pascal,Religion
It is a masterpiece of the devil to make us believe that children cannot understand religion. Would Christ have made a child the standard of faith if He had known that it was not capable of understanding His words?,Dwight L. Moody,Religion
"I ask you to pray for me, for once age has overtaken us, we find consolation only in religion.",Paul Cezanne,Religion
Religion has stayed with me even though I rebelled.,Grace Jones,Religion
"By religion, then, I understand a propitiation or conciliation of powers superior to man which are believed to direct and control the course of nature and of human life.",James G. Frazer,Religion
"Martial arts, for me, is not just some kind of job to gain some money or whatever. No, martial arts, for me, is my lifestyle, my religion, my philosophy... Martial arts are everything for me.",Valentina Shevchenko,Religion
"To be Catholic puts a lot of fear in you. It's a great religion, but also one that can limit your experience. You fear experience because everything is a sin.",Donatella Versace,Religion
Those who say religion has nothing to do with politics do not know what religion is.,Mahatma Gandhi,Religion
It's simply untrue that religion provides the only framework for a universal morality.,Sam Harris,Religion
"I have never been converted to or even had much interest in spiritualism, occultism, Swedenborgianism or any particular religion. And I never, except occasionally for a laugh, visit the quacks who call themselves psychics.",Dick Cavett,Religion
"It is possible that mankind is on the threshold of a golden age; but, if so, it will be necessary first to slay the dragon that guards the door, and this dragon is religion.",Bertrand Russell,Religion
"Everything is a risk in Pakistan: If you defend women, it's a risk. If you defend non-Muslims it's a risk. If you discuss religion, it's a risk. But you can't really sit there like a vegetable in your own society. And I'm committed to that society... and I feel I need to turn around and speak as I should.",Asma Jahangir,Religion
A man will do more for his stubbornness than for his religion or his country.,E. W. Howe,Religion
"I have said it previously and saying it again... my government will work for betterment of all, irrespective of caste or religion.",Yogi Adityanath,Religion
"As soon as beauty is sought not from religion and love, but for pleasure, it degrades the seeker.",Annie Dillard,Religion
"The true face of religion belongs to the re-enchantment of our injured civilization; faith is a way of filling all the spiritual spaces in our damaged world with the vision of a loving God, the God described in the Qur'an as al-Rahman al-Rahim.",Roger Scruton,Religion
I don't think the 9/11 attacks taught us anything we didn't already know about religion. It has long been obvious - even to the deeply religious - that religious fanaticism is an extremely dangerous deranger of otherwise sane and goodhearted people.,Daniel Dennett,Religion
"I've got no problem with anybody's religion. But if you go claiming the Earth is only 10,000 years old, that's just wrong.",Bill Nye,Religion
No one should interfere in the religion of another.,Mayawati,Religion
I don't feel the need for religion. But I went on a yoga retreat last year and I do believe slightly in the karma thing and just being good and true unto yourself. And I slightly believe that you can attract good and bad to you.,Imelda Staunton,Religion
I would no more quarrel with a man because of his religion than I would because of his art.,Mary Baker Eddy,Religion
"The day is not far off when the economic problem will take the back seat where it belongs, and the arena of the heart and the head will be occupied or reoccupied, by our real problems - the problems of life and of human relations, of creation and behavior and religion.",John Maynard Keynes,Religion
"At the heart of 'The Famished Road' is a philosophical conundrum - for me, an essential one: what is reality? Everybody's reality is subjective; it's conditioned by upbringing, ideas, temperament, religion, what's happened to you.",Ben Okri,Religion
"I do not have the slightest bit of racism in me. I do not judge people with regards to the colour of their skin, their origin, or their religion. I defend them all, because I defend French people. And, of course, I defend the interests of France, the interests of French people.",Marine Le Pen,Religion
Religion is to mysticism what popularization is to science.,Henri Bergson,Religion
"Commodities such as gold and silver have a world market that transcends national borders, politics, religions, and race. A person may not like someone else's religion, but he'll accept his gold.",Robert Kiyosaki,Religion
"We all dream. We dream vividly, depending on our nature. Our existence is beyond our explanation, whether we believe in God or we have religion or we're atheist.",Anthony Hopkins,Religion
"In my view, the Christian religion is the most important and one of the first things in which all children, under a free government ought to be instructed.",Noah Webster,Religion
My sense of religion is Einstein's sense of relativity. I don't believe in God. I believe that energy never dies. So the possibility exists that you might be breathing in some other form of Moses or Buddha or Muhammad or Bobby Kennedy or Roosevelt or Martin Luther King or Jesus.,Mandy Patinkin,Religion
The Establishment Clause prohibits government from making adherence to a religion relevant in any way to a person's standing in the political community.,Sandra Day O'Connor,Religion
God's love is too great to be confined to any one side of a conflict or to any one religion.,Desmond Tutu,Religion
"Freedom of speech, freedom of the press, and freedom of religion all have a double aspect - freedom of thought and freedom of action.",Frank Murphy,Religion
Superstition is the only religion of which base souls are capable of.,Joseph Joubert,Religion
"I'm fascinated by the business of belief, obviously, because it's so ever present with humanity anyway. And, you know, when you have science, which constantly talks of proofs, you have religion, which constantly talks of beliefs and faith and so on.",John Hurt,Religion
"Our religion is itself profoundly sad - a religion of universal anguish, and one which, because of its very catholicity, grants full liberty to the individual and asks no better than to be celebrated in each man's own language - so long as he knows anguish and is a painter.",Charles Baudelaire,Religion
I'm an atheist. I don't have a religion.,Aleister Black,Religion
"If you have a particular faith or religion, that is good. But you can survive without it.",Dalai Lama,Religion
"We ministers have undoubtedly failed to connect and apply Christianity to the practical everyday problems of the average man. In this, we have failed to follow in Christ's footsteps. For the religion which He taught and revealed in His own life and ministry was an intensely practical and down-to-earth affair.",Peter Marshall,Religion
"Religion is a huge part of me; I'm a practicing Muslim. I'm pretty much open about it if people were to answer questions. At the end of the day, I'm just a normal girl. I have my own beliefs just like everyone else. I have a strong belief in something, but I also love music.",Yuna,Religion
