quotes,authors,categories
Death is the tyrant of the imagination.,Bryan Procter,Death
Death will be a great relief. No more interviews.,Katharine Hepburn,Death
"None of us, in our culture of comfort, know how to prepare ourselves for dying, but that's what we should do every day. Every single day, we die a thousand deaths.",Joni Eareckson Tada,Death
"Death borders upon our birth, and our cradle stands in the grave.",Joseph Hall,Death
"It's funny how most people love the dead, once you're dead, you're made for life.",Jimi Hendrix,Death
"Death is always around the corner, but often our society gives it inordinate help.",Carter Burwell,Death
They tell us that suicide is the greatest piece of cowardice... that suicide is wrong; when it is quite obvious that there is nothing in the world to which every man has a more unassailable title than to his own life and person.,Arthur Schopenhauer,Death
"I'm not afraid to die, I just don't want to be there when it happens.",Woody Allen,Death
"It is difficult to accept death in this society because it is unfamiliar. In spite of the fact that it happens all the time, we never see it.",Elisabeth Kubler-Ross,Death
"We ourselves can die with comfort and even with joy if we know that death is but a passport to blessedness, that this intellect, freed from all material chains, shall rise and shine.",Matthew Simpson,Death
I'm not afraid to die.,John Wooden,Death
Everything that gets born dies.,Morrie Schwartz,Death
A man does not die of love or his liver or even of old age; he dies of being a man.,Miguel de Unamuno,Death
Birth and death; we all move between these two unknowns.,Bryant H. McGill,Death
"If physical death is the price that I must pay to free my white brothers and sisters from a permanent death of the spirit, then nothing can be more redemptive.","Martin Luther King, Jr.",Death
The death of what's dead is the birth of what's living.,Arlo Guthrie,Death
Death most resembles a prophet who is without honor in his own land or a poet who is a stranger among his people.,Khalil Gibran,Death
"I detest life-insurance agents: they always argue that I shall some day die, which is not so.",Stephen Leacock,Death
"While I thought that I was learning how to live, I have been learning how to die.",Leonardo da Vinci,Death
"To himself everyone is immortal; he may know that he is going to die, but he can never know that he is dead.",Samuel Butler,Death
"I've told my children that when I die, to release balloons in the sky to celebrate that I graduated. For me, death is a graduation.",Elisabeth Kubler-Ross,Death
All our knowledge merely helps us to die a more painful death than animals that know nothing.,Maurice Maeterlinck,Death
Death is a fearful thing.,William Shakespeare,Death
Look for me in the nurseries of Heaven.,Francis Thompson,Death
"No one wants to die. Even people who want to go to heaven don't want to die to get there. And yet death is the destination we all share. No one has ever escaped it. And that is as it should be, because Death is very likely the single best invention of Life. It is Life's change agent. It clears out the old to make way for the new.",Steve Jobs,Death
"The fear of death is the most unjustified of all fears, for there's no risk of accident for someone who's dead.",Albert Einstein,Death
"It is possible to provide security against other ills, but as far as death is concerned, we men live in a city without walls.",Epicurus,Death
I decided to devote my life to telling the story because I felt that having survived I owe something to the dead. and anyone who does not remember betrays them again.,Elie Wiesel,Death
"Even at our birth, death does but stand aside a little. And every day he looks towards us and muses somewhat to himself whether that day or the next he will draw nigh.",Robert Bolt,Death
To have died once is enough.,Virgil,Death
I don't want to achieve immortality through my work. I want to achieve it through not dying.,Woody Allen,Death
"Call no man happy before he dies, he is at best but fortunate.",Solon,Death
"Man dies of cold, not of darkness.",Miguel de Unamuno,Death
"To be idle is a short road to death and to be diligent is a way of life; foolish people are idle, wise people are diligent.",Buddha,Death
Nothing that is really good and God-like dies.,Ernst Moritz Arndt,Death
"If you don't know how to die, don't worry; Nature will tell you what to do on the spot, fully and adequately. She will do this job perfectly for you; don't bother your head about it.",Michel de Montaigne,Death
The words of a dead man are modified in the guts of the living.,W. H. Auden,Death
"Those who have the strength and the love to sit with a dying patient in the silence that goes beyond words will know that this moment is neither frightening nor painful, but a peaceful cessation of the functioning of the body.",Elisabeth Kubler-Ross,Death
"I didn't attend the funeral, but I sent a nice letter saying I approved of it.",Mark Twain,Death
'Tis very certain the desire of life prolongs it.,Lord Byron,Death
"When death, the great reconciler, has come, it is never our tenderness that we repent of, but our severity.",George Eliot,Death
Death's in the good-bye.,Anne Sexton,Death
"If you don't have any fight in you, you might as well be dead.",Scott Caan,Death
Death is the last enemy: once we've got past that I think everything will be alright.,Alice Thomas Ellis,Death
"For me, habit is just a synonym for death.",Juliette Binoche,Death
"Hell, madam, is to love no longer.",Georges Bernanos,Death
Tradition demands that we not speak poorly of the dead.,Daniel Barenboim,Death
"It was a time when only the dead smiled, happy in their peace.",Anna Akhmatova,Death
"Fling but a stone, the giant dies.",Matthew Green,Death
"He who is completely sanctified, or cleansed from all sin, and dies in this state, is fit for glory.",Adam Clarke,Death
"Are there moments when I see unrequited crushes or ex-boyfriends slow dancing with their dates and kind of want to stab myself in the spleen with a salad fork? Yeah, sure.",Sloane Crosley,Death
"Death is not more certainly a separation of our souls from our bodies than the Christian life is a separation of our souls from worldly tempers, vain indulgences, and unnecessary cares.",William Law,Death
"If nothing else, there's comfort in recognising that no matter how much we fail and sin, death will limit our suffering.",Chuck Palahniuk,Death
I hope to die in the saddle seat.,Albert Ellis,Death
Someone who is about to die does not mourn the dead.,Friedrich Durrenmatt,Death
Death is the solution to all problems. No man - no problem.,Joseph Stalin,Death
Death is not the greatest loss in life. The greatest loss is what dies inside us while we live.,Norman Cousins,Death
"Death does not concern us, because as long as we exist, death is not here. And when it does come, we no longer exist.",Epicurus,Death
"Life and death are one thread, the same line viewed from different sides.",Lao Tzu,Death
"I love those who can smile in trouble, who can gather strength from distress, and grow brave by reflection. 'Tis the business of little minds to shrink, but they whose heart is firm, and whose conscience approves their conduct, will pursue their principles unto death.",Leonardo da Vinci,Death
Nothing in life is promised except death.,Kanye West,Death
Intellectual growth should commence at birth and cease only at death.,Albert Einstein,Death
Death is not extinguishing the light; it is only putting out the lamp because the dawn has come.,Rabindranath Tagore,Death
Death makes angels of us all and gives us wings where we had shoulders smooth as ravens claws.,Jim Morrison,Death
"Some people think football is a matter of life and death. I assure you, it's much more serious than that.",Bill Shankly,Death
A revolution is a struggle to the death between the future and the past.,Fidel Castro,Death
Death may be the greatest of all human blessings.,Socrates,Death
"I do not agree with what you have to say, but I'll defend to the death your right to say it.",Evelyn Beatrice Hall,Death
"Generally speaking, the Way of the warrior is resolute acceptance of death.",Miyamoto Musashi,Death
"Love has no age, no limit; and no death.",John Galsworthy,Death
"Any man's death diminishes me, because I am involved in Mankind; And therefore never send to know for whom the bell tolls; it tolls for thee.",John Donne,Death
"There is no lonelier man in death, except the suicide, than that man who has lived many years with a good wife and then outlived her. If two people love each other there can be no happy end to it.",Ernest Hemingway,Death
"Each day is a little life: every waking and rising a little birth, every fresh morning a little youth, every going to rest and sleep a little death.",Arthur Schopenhauer,Death
"Sleep is good, death is better; but of course, the best thing would to have never been born at all.",Heinrich Heine,Death
"I love the name of honor, more than I fear death.",Julius Caesar,Death
Life is pleasant. Death is peaceful. It's the transition that's troublesome.,Isaac Asimov,Death
I am determined to offer an apology with my death.,Hideki Tojo,Death
"God is dead. God remains dead. And we have killed him. Yet his shadow still looms. How shall we comfort ourselves, the murderers of all murderers? What was holiest and mightiest of all that the world has yet owned has bled to death under our knives; who will wipe this blood off us? What water is there for us to clean ourselves?",Friedrich Nietzsche,Death
Even death is not to be feared by one who has lived wisely.,Buddha,Death
"Love never dies a natural death. It dies because we don't know how to replenish its source. It dies of blindness and errors and betrayals. It dies of illness and wounds; it dies of weariness, of witherings, of tarnishings.",Anais Nin,Death
"If you die you're completely happy and your soul somewhere lives on. I'm not afraid of dying. Total peace after death, becoming someone else is the best hope I've got.",Kurt Cobain,Death
The only way to take sorrow out of death is to take love out of life.,Russell M. Nelson,Death
"If we don't know life, how can we know death?",Confucius,Death
"Who am I? Not the body, because it is decaying; not the mind, because the brain will decay with the body; not the personality, nor the emotions, for these also will vanish with death.",Ramana Maharshi,Death
The only difference between death and taxes is that death doesn't get worse every time Congress meets.,Will Rogers,Death
"I am He who lives, and was dead, and behold, I am alive forevermore. Amen. And I have the keys of Hades and of Death.",Jesus Christ,Death
"Remembering that I'll be dead soon is the most important tool I've ever encountered to help me make the big choices in life. Because almost everything - all external expectations, all pride, all fear of embarrassment or failure - these things just fall away in the face of death, leaving only what is truly important.",Steve Jobs,Death
Nothing is more sad than the death of an illusion.,Arthur Koestler,Death
"Regard your soldiers as your children, and they will follow you into the deepest valleys; look on them as your own beloved sons, and they will stand by you even unto death.",Sun Tzu,Death
I believe that imagination is stronger than knowledge. That myth is more potent than history. That dreams are more powerful than facts. That hope always triumphs over experience. That laughter is the only cure for grief. And I believe that love is stronger than death.,Robert Fulghum,Death
The goal of all life is death.,Sigmund Freud,Death
"Yes, people pull the trigger - but guns are the instrument of death. Gun control is necessary, and delay means more death and horror.",Eliot Spitzer,Death
"It is easy to go down into Hell; night and day, the gates of dark Death stand wide; but to climb back again, to retrace one's steps to the upper air - there's the rub, the task.",Virgil,Death
Courage is being scared to death... and saddling up anyway.,John Wayne,Death
"I simply can't build my hopes on a foundation of confusion, misery and death... I think... peace and tranquillity will return again.",Anne Frank,Death
"To run away from trouble is a form of cowardice and, while it is true that the suicide braves death, he does it not for some noble object but to escape some ill.",Aristotle,Death
There's no tragedy in life like the death of a child. Things never get back to the way they were.,Dwight D. Eisenhower,Death
"No matter how devastating our struggles, disappointments, and troubles are, they are only temporary. No matter what happens to you, no matter the depth of tragedy or pain you face, no matter how death stalks you and your loved ones, the Resurrection promises you a future of immeasurable good.",Josh McDowell,Death
Death is the golden key that opens the palace of eternity.,John Milton,Death
"To the well-organized mind, death is but the next great adventure.",J. K. Rowling,Death
The death penalty not only takes away the life of the person strapped to the table - it takes away a little bit of the humanity in each of us.,Clint Smith,Death
Wild animals never kill for sport. Man is the only one to whom the torture and death of his fellow creatures is amusing in itself.,James Anthony Froude,Death
Death comes for us all. Even for kings he comes.,Robert Bolt,Death
"I love the man that can smile in trouble, that can gather strength from distress, and grow brave by reflection. 'Tis the business of little minds to shrink, but he whose heart is firm, and whose conscience approves his conduct, will pursue his principles unto death.",Thomas Paine,Death
"If I take death into my life, acknowledge it, and face it squarely, I will free myself from the anxiety of death and the pettiness of life - and only then will I be free to become myself.",Martin Heidegger,Death
Many that live deserve death. And some that die deserve life. Can you give it to them? Then do not be too eager to deal out death in judgement. For even the very wise cannot see all ends.,J. R. R. Tolkien,Death
Death is a challenge. It tells us not to waste time... It tells us to tell each other right now that we love each other.,Leo Buscaglia,Death
"For life and death are one, even as the river and the sea are one.",Khalil Gibran,Death
"I offer neither pay, nor quarters, nor food; I offer only hunger, thirst, forced marches, battles and death. Let him who loves his country with his heart, and not merely with his lips, follow me.",Giuseppe Garibaldi,Death
"There is no death, only a change of worlds.",Chief Seattle,Death
"If you live a life of make-believe, your life isn't worth anything until you do something that does challenge your reality. And to me, sailing the open ocean is a real challenge, because it's life or death.",Morgan Freeman,Death
A complainer is like a Death Eater because there's a suction of negative energy. You can catch a great attitude from great people.,Barbara Corcoran,Death
"Death is a sniper. It strikes people you love, people you like, people you know - it's everywhere. You could be next. But then you turn out not to be. But then again, you could be.",Nora Ephron,Death
"Loss and possession, death and life are one, There falls no shadow where there shines no sun.",Hilaire Belloc,Death
Death is the sound of distant thunder at a picnic.,W. H. Auden,Death
Bravery is the capacity to perform properly even when scared half to death.,Omar N. Bradley,Death
"I had reasoned this out in my mind, there was one of two things I had a right to, liberty or death; if I could not have one, I would have the other.",Harriet Tubman,Death
"To have faith doesn't mean you get any less frustrated when you don't do your best, but you know that it's not life and death. Take what you're given, and when you continue to work hard, you will see results. That will give you the confidence you need to keep going.",Tom Lehman,Death
"There is no life to be found in violence. Every act of violence brings us closer to death. Whether it's the mundane violence we do to our bodies by overeating toxic food or drink or the extreme violence of child abuse, domestic warfare, life-threatening poverty, addiction, or state terrorism.",bell hooks,Death
"If there is a meaning in life at all, then there must be a meaning in suffering. Suffering is an ineradicable part of life, even as fate and death. Without suffering and death, human life cannot be complete.",Viktor E. Frankl,Death
There is but One God. His name is Truth; He is the Creator. He fears none; he is without hate. He never dies; He is beyond the cycle of births and death. He is self-illuminated. He is realized by the kindness of the True Guru. He was True in the beginning; He was True when the ages commenced and has ever been True. He is also True now.,Guru Nanak,Death
Death unites as well as separates; it silences all paltry feeling.,Honore de Balzac,Death
Neither the sun nor death can be looked at with a steady eye.,Francois de La Rochefoucauld,Death
"I'm completely in favor of the separation of Church and State. My idea is that these two institutions screw us up enough on their own, so both of them together is certain death.",George Carlin,Death
"Attachment and aversion are the root cause of karma, and karma originates from infatuation. Karma is the root cause of birth and death, and these are said to be the source of misery. None can escape the effect of their own past karma.",Mahavira,Death
The symbolic language of the crucifixion is the death of the old paradigm; resurrection is a leap into a whole new way of thinking.,Deepak Chopra,Death
"There is no such thing as death; life is only a dream, and we are the imagination of ourselves.",Bill Hicks,Death
Death is not the worst that can happen to men.,Plato,Death
"It is not death or pain that is to be dreaded, but the fear of pain or death.",Epictetus,Death
"Is life so dear or peace so sweet as to be purchased at the price of chains and slavery? Forbid it, Almighty God! I know not what course others may take, but as for me, give me liberty, or give me death!",Patrick Henry,Death
Guilt is perhaps the most painful companion of death.,Coco Chanel,Death
Nothing can happen more beautiful than death.,Walt Whitman,Death
"Fear seems to have many causes. Fear of loss, fear of failure, fear of being hurt, and so on, but ultimately all fear is the ego's fear of death, of annihilation. To the ego, death is always just around the corner. In this mind-identified state, fear of death affects every aspect of your life.",Eckhart Tolle,Death
"There is no easy walk to freedom anywhere, and many of us will have to pass through the valley of the shadow of death again and again before we reach the mountaintop of our desires.",Nelson Mandela,Death
"Death comes to all, but great achievements build a monument which shall endure until the sun grows cold.",Georg Fabricius,Death
"The call of death is a call of love. Death can be sweet if we answer it in the affirmative, if we accept it as one of the great eternal forms of life and transformation.",Hermann Hesse,Death
Inactivity is death.,Benito Mussolini,Death
"I don't believe in death, neither in flesh nor in spirit.",Bob Marley,Death
"If a man can bridge the gap between life and death, if he can live on after he's dead, then maybe he was a great man.",James Dean,Death
"Do the thing we fear, and death of fear is certain.",Ralph Waldo Emerson,Death
"When we die our money, fame, and honors will be meaningless. We own nothing in this world. Everything we think we own is in reality only being loaned to us until we die. And on our deathbed at the moment of death, no one but God can save our souls.",Michael Huffington,Death
Death and love are the two wings that bear the good man to heaven.,Michelangelo,Death
I'm not afraid of death but I am afraid of dying.,Derek Jarman,Death
"No matter how prepared you think you are for the death of a loved one, it still comes as a shock, and it still hurts very deeply.",Billy Graham,Death
I don't have no fear of death. My only fear is coming back reincarnated.,Tupac Shakur,Death
There was a time when cowboys respected their horses instead of riding them to death just to show off for a crowd.,Tommy Lee,Death
"It is better to risk starving to death then surrender. If you give up on your dreams, what's left?",Jim Carrey,Death
"Not ignorance, but ignorance of ignorance, is the death of knowledge.",Alfred North Whitehead,Death
"After a natural disaster, safe drinking water is a priority. Humans can live longer without food than water, so communication about clean water is essential to help avoid the risk of cholera, dysentery, malnutrition, famine, and death.",Tae Yoo,Death
I believe that people would be alive today if there were a death penalty.,Nancy Reagan,Death
"And now, once again, I bid my hideous progeny go forth and prosper. I have an affection for it, for it was the offspring of happy days, when death and grief were but words, which found no true echo in my heart.",Mary Shelley,Death
"I'm sick to death of people saying we've made 11 albums that sounds exactly the same, Infact, we've made 12 albums that sound exactly the same.",Angus Young,Death
"It is old age, rather than death, that is to be contrasted with life. Old age is life's parody, whereas death transforms life into a destiny: in a way it preserves it by giving it the absolute dimension. Death does away with time.",Simone de Beauvoir,Death
"I felt I did trust in Christ, Christ alone for salvation, and an assurance was given me that he had taken away my sins, even mine, and saved me from the law of sin and death.",John Wesley,Death
"You can change your world by changing your words... Remember, death and life are in the power of the tongue.",Joel Osteen,Death
"We get into the habit of living before acquiring the habit of thinking. In that race which daily hastens us towards death, the body maintains its irreparable lead.",Albert Camus,Death
There is no cure for birth and death save to enjoy the interval.,George Santayana,Death
Shrinking away from death is something unhealthy and abnormal which robs the second half of life of its purpose.,Carl Jung,Death
"Death is a commingling of eternity with time; in the death of a good man, eternity is seen looking through time.",Johann Wolfgang von Goethe,Death
"Your ego can become an obstacle to your work. If you start believing in your greatness, it is the death of your creativity.",Marina Abramovic,Death
"There will one day spring from the brain of science a machine or force so fearful in its potentialities, so absolutely terrifying, that even man, the fighter, who will dare torture and death in order to inflict torture and death, will be appalled, and so abandon war forever.",Thomas A. Edison,Death
In order to go on living one must try to escape the death involved in perfectionism.,Hannah Arendt,Death
"When we have lost everything, including hope, life becomes a disgrace, and death a duty.",W. C. Fields,Death
"I need your help. I am injured, near death, and too weak to hike out of here. I am all alone. This is no joke. In the name of God, please remain to save me. I am out collecting berries close by and shall return this evening. Thank you, Chris McCandless.",Christopher McCandless,Death
When I'm lying in my bed I think about life and I think about death and neither one particularly appeals to me.,Morrissey,Death
"Even in the valley of the shadow of death, two and two do not make six.",Leo Tolstoy,Death
"Justifying conscription to promote the cause of liberty is one of the most bizarre notions ever conceived by man! Forced servitude, with the risk of death and serious injury as a price to live free, makes no sense.",Ron Paul,Death
"My fear was not of death itself, but a death without meaning.",Huey Newton,Death
"The glories of our blood and state, Are shadows, not substantial things; There is no armour against fate, Death lays his icy hand on kings. Scepter and crown must tumble down, And, in the dust, be equal made With the poor crooked scythe and spade.",James Shirley,Death
"Suffering, failure, loneliness, sorrow, discouragement, and death will be part of your journey, but the Kingdom of God will conquer all these horrors. No evil can resist grace forever.",Brennan Manning,Death
"Death is never polite, even when we expect it.",Tiny Tim,Death
